     i,      c,     ev,    dom,    knn,    lrg,   mean,    med,    reg, 
   93.,    2.0,   0.75, -0.062,  -0.12,  -0.65, -0.063,  -0.12, -0.055, 
   10.,    2.0,   0.62,  0.062,   0.12, -0.016,  0.063,    0.0,  0.069, 
   65.,    0.0,   0.19,  0.045,  0.076,  0.089,  0.011, 0.00018,  0.029, 
   35.,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.040, 
   41.,    0.0,   0.34,  -0.13,  -0.13, -0.090,  -0.14,  -0.15,  -0.14, 
   10.,    0.0,   0.22, -0.069,  0.058, -0.013, -0.022, -0.032, -0.024, 
   27.,    0.0,   0.23,   0.17, -0.028, -0.020, -0.027, -0.038, -0.0080, 
   49.,    2.0,   0.88,  -0.19,    0.0, 0.0025,  -0.19,  -0.25,  -0.18, 
   12.,    4.0,   0.39,  -0.11,  -0.24,   0.27,  -0.15,  -0.19,  -0.17, 
   70.,    1.0,   0.70,    0.0,    0.0,  -0.19,  -0.10,  -0.10,  0.026, 
   17.,    2.0,   0.62, -0.062,    0.0,   0.23,  0.063,    0.0,  0.067, 
   11.,    3.0,    1.0, -0.0050, 0.0010, 0.0020, -0.017, -0.017, 0.0052, 
   39.,    2.0,   0.62, -0.062,   0.12,  0.093,  0.063,    0.0,  0.077, 
   21.,    0.0,   0.15, -0.018,  0.057,  0.010,  0.054,  0.043,  0.031, 
   36.,    4.0,    0.0,   0.24,   0.48,   0.56,   0.24,   0.24,   0.26, 
   89.,    1.0,   0.40,   0.15,    0.0,  0.067,   0.20,   0.20,   0.11, 
   42.,    3.0,   0.99, -0.013, -0.0085, -0.010, -0.0058, -0.0065, -0.0096, 
   72.,    4.0,    0.0,   0.32,    0.0,  0.021,   0.24,   0.24,   0.27, 
   2.0,    2.0,   0.62,   0.12,  -0.12,  0.066,  0.063,    0.0,  0.042, 
   5.0,    5.0,    3.6,   0.83,   0.40, -0.0097,   0.78,   0.27,  -0.36, 
   59.,    0.0,   0.14, -0.0083,  0.014,  0.085,  0.059,  0.048,  0.059, 
   31.,    1.0,   0.50,   0.10,   0.20,  0.024,  0.099,   0.10,  0.060, 
   2.0,    3.0,    1.0, -0.010, 0.0010, -0.0087, -0.015, -0.015, -0.0087, 
   93.,    4.0,   0.56,  -0.32,  -0.56,   -1.1,  -0.32,  -0.35,  -0.33, 
   74.,    2.0,   0.75,  -0.38,  -0.50,  -0.24, -0.063,  -0.12, -0.051, 
   20.,    3.0,    1.0, -0.0050, -0.00050, 0.0030, -0.017, -0.017, 0.0024, 
   92.,    0.0,   0.27, -0.087, -0.083,  -0.26, -0.065, -0.075, -0.097, 
   81.,    3.0,   0.99, -0.012, -0.044, -0.028, -0.013, -0.014, -0.016, 
   64.,    1.0,   0.70,    0.0,    0.0, -0.0049,  -0.10,  -0.10, -0.018, 
   72.,    5.0,    4.6,   0.58,    2.4,   0.80,  -0.28,  -0.79,   0.79, 
   29.,    1.0,   0.40,    0.0,    0.0,   0.14,   0.20,   0.20,  0.018, 
   17.,    4.0,    0.0,  0.029,   0.28,   0.30,   0.24,   0.24,   0.23, 
   27.,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.038, 
   54.,    0.0,   0.14, -0.0099,  0.030,  0.048,  0.060,  0.049,  0.051, 
   13.,    4.0,    0.0,   0.36,   0.72,    1.2,   0.24,   0.24,   0.27, 
   38.,    5.0,    2.7,   0.55,   0.45,   0.64,    1.6,    1.1,   0.51, 
   92.,    2.0,   0.88,  -0.12,  -0.12,  -0.24,  -0.19,  -0.25,  -0.19, 
   42.,    2.0,   0.88,  -0.19,    0.0, -0.099,  -0.19,  -0.25,  -0.20, 
   61.,    0.0,   0.14, -0.032,  0.064, -0.042,  0.059,  0.048,  0.032, 
   0.0,    3.0,    1.0, -0.011, -0.0030, -0.0074, -0.016, -0.016, -0.012, 
   59.,    0.0,   0.14, -0.0083,  0.014,  0.085,  0.059,  0.048,  0.059, 
   30.,    0.0,   0.17,  -0.14, -0.049,  -0.12,  0.032,  0.022, 0.0048, 
   95.,    3.0,   0.99, -0.0060, -0.012,  0.011, -0.011, -0.011, -0.0097, 
   79.,    1.0,   0.50,  -0.10,   0.20,  0.029,  0.099,   0.10, -0.012, 
   65.,    1.0,   0.80,    0.0,    0.0,  -0.25,  -0.20,  -0.20,  0.059, 
   34.,    1.0,   0.90,  -0.15,  -0.10,  -0.13,  -0.31,  -0.30,  -0.12, 
   73.,    1.0,   0.50,   0.10,  -0.10,  0.035,  0.099,   0.10,  0.051, 
   76.,    3.0,   0.97, -0.00075, -0.0025, 0.0014, 0.0077, 0.0070, 0.0025, 
   62.,    3.0,    1.0, -0.0055, -0.0020, -0.0020, -0.017, -0.018, -0.014, 
   69.,    0.0,   0.31,  -0.13, -0.086, -0.097,  -0.11,  -0.12,  -0.12, 
   81.,    1.0,   0.60,    0.0,  -0.10, -0.053, -0.0020,    0.0, -0.035, 
   10.,    1.0,   0.50,    0.0,   0.10,  0.058,  0.099,   0.10,  0.024, 
   88.,    1.0,   0.30,    0.0,   0.10,   0.16,   0.30,   0.30,   0.15, 
   22.,    0.0,   0.19, -0.013, 0.0092, 0.0044, 0.0075, -0.0030,  0.025, 
   88.,    1.0,   0.30,    0.0,   0.10,   0.16,   0.30,   0.30,   0.15, 
   18.,    2.0,   0.62,   0.12,   0.25,   0.22,  0.063,    0.0,  0.040, 
   44.,    0.0,   0.16, -0.026,  0.025, 0.00043,  0.044,  0.033,  0.037, 
   39.,    4.0,    0.0,    0.0,    0.0,   0.33,   0.24,   0.24,   0.21, 
   39.,    4.0,    0.0,    0.0,    0.0,   0.33,   0.24,   0.24,   0.21, 
   36.,    5.0,    3.6,   0.89,  -0.46,  -0.91,   0.73,   0.23,  -0.41, 
   15.,    0.0,   0.12, 0.0084,  0.026,  0.023,  0.080,  0.069,  0.057, 
   36.,    2.0,   0.62,  0.062,   0.12,   0.26,  0.063,    0.0,  0.047, 
   45.,    1.0,   0.90, -0.050,  -0.20,  0.016,  -0.31,  -0.30, -0.041, 
   12.,    3.0,   0.98, -0.0022,  0.015, 0.0026, 0.0047, 0.0040, 0.00091, 
   75.,    4.0,   0.25,  -0.22,  -0.25,  -0.36, -0.0040, -0.041, -0.014, 
   22.,    1.0,   0.80, -0.050,    0.0, -0.011,  -0.20,  -0.20,  -0.10, 
   43.,    1.0,   0.50,   0.10,    0.0, -0.071,  0.099,   0.10,  0.026, 
   68.,    0.0,  0.092, 0.0088,  0.034,  0.061,   0.11,  0.099,  0.098, 
   24.,    4.0,   0.10,   0.31,   0.42,   0.59,   0.14,   0.14,   0.13, 
   46.,    5.0,    6.0,  -0.69,  -0.64,   0.40,   -1.7,   -2.2,  -0.60, 
   76.,    5.0,    3.4,  -0.86, -0.024,  -0.10,   0.96,   0.46,   -1.3, 
   7.0,    5.0,    5.0,   0.16,   0.49,  -0.36,  -0.66,   -1.2,   0.41, 
   31.,    2.0,   0.75, -0.062,  -0.12,   0.11, -0.063,  -0.12, -0.059, 
   56.,    2.0,   0.62,   0.19,    0.0, -0.029,  0.063,    0.0,  0.064, 
   6.0,    1.0,   0.80,    0.0,    0.0,  0.013,  -0.20,  -0.20,  0.038, 
   18.,    5.0,    4.0,   0.59,  -0.40, -0.013,   0.37,  -0.14,  -0.76, 
   69.,    3.0,   0.97,  0.019,  0.024,  0.024, 0.0093, 0.0085,  0.016, 
   48.,    1.0,   0.40,  0.050,   0.30,   0.51,   0.20,   0.20,  0.096, 
   7.0,    0.0,   0.21, -0.00091,   0.19,  0.082, -0.0053, -0.016, -0.0038, 
   39.,    3.0,   0.97, -0.014, -0.0025,  0.014, 0.0083, 0.0075, -0.0034, 
   92.,    0.0,   0.27, -0.087, -0.083,  -0.26, -0.065, -0.075, -0.097, 
   13.,    5.0,    7.0,   -2.9,   -2.4,   -2.3,   -2.7,   -3.1,   -1.6, 
   74.,    2.0,   0.75,  -0.38,  -0.50,  -0.24, -0.063,  -0.12, -0.051, 
   95.,    3.0,   0.99, -0.0060, -0.012,  0.011, -0.011, -0.011, -0.0097, 
   7.0,    0.0,   0.21, -0.00091,   0.19,  0.082, -0.0053, -0.016, -0.0038, 
   91.,    5.0,    2.5,    1.5,   0.62,   0.85,    1.9,    1.4,   0.77, 
   88.,    5.0,    2.1,  -0.28,   -1.1,   -6.2,    2.2,    1.7,   -1.1, 
   22.,    4.0,    0.0,   0.32,  0.018, -0.026,   0.24,   0.24,   0.27, 
   22.,    0.0,   0.19, -0.013, 0.0092, 0.0044, 0.0075, -0.0030,  0.025, 
   23.,    4.0,   0.45,  -0.21,  -0.11,  -0.68,  -0.21,  -0.24,  -0.32, 
   61.,    3.0,   0.96,  0.011, -0.0050, 0.0014,  0.026,  0.025,  0.016, 
   89.,    1.0,   0.40,   0.15,    0.0,  0.067,   0.20,   0.20,   0.11, 
   8.0,    3.0,   0.96,  0.012,  0.032, 0.00076,  0.020,  0.019,  0.025, 
   99.,    4.0,   0.30,  -0.14,  0.010,  -0.28, -0.061, -0.098, -0.090, 
   4.0,    4.0,   0.35,  0.011,  -0.35,  -0.35,  -0.11,  -0.14, -0.082, 
   10.,    2.0,   0.62,  0.062,   0.12, -0.016,  0.063,    0.0,  0.069, 
   15.,    1.0,   0.70,  -0.25,  -0.20,  -0.25,  -0.10,  -0.10,  -0.17, 
   33.,    3.0,   0.98, 0.0097, 0.0030,  0.016, 0.0062, 0.0055, 0.0051, 
   92.,    5.0,    4.1,   -1.4,  -0.49,   -1.1,   0.26,  -0.25,  -0.85, 
   37.,    2.0,   0.75, -0.062,  -0.12,  -0.29, -0.063,  -0.12, -0.050, 
   51.,    4.0,    0.0,   0.16,   0.56,   0.26,   0.24,   0.24,   0.19, 
   20.,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.039, 
   70.,    3.0,   0.98,  0.011,  0.015, 0.0019, -0.00080, -0.0015, 0.0081, 
   7.0,    5.0,    5.0,   0.16,   0.49,  -0.36,  -0.66,   -1.2,   0.41, 
   3.0,    2.0,   0.62,   0.12,   0.12,   0.14,  0.063,    0.0,   0.11, 
   6.0,    3.0,    1.0, -0.0045, 0.0015, 0.0013, -0.016, -0.017, 0.00048, 
   62.,    0.0,   0.13,  0.092,  0.092,  0.092,  0.074,  0.063,  0.095, 
   90.,    3.0,   0.97, -0.0042, -0.015, -0.0063,  0.011,  0.010, 0.0022, 
   67.,    1.0,   0.70,  0.050,    0.0,  0.042,  -0.10,  -0.10, -0.0064, 
   47.,    0.0,   0.22,  0.012, -0.018,  0.037, -0.020, -0.030, -0.00072, 
   26.,    0.0,   0.14, -0.011,  0.060,  0.020,  0.059,  0.048,  0.048, 
   24.,    1.0,   0.50,   0.10,   0.10,   0.14,  0.099,   0.10,  0.068, 
   93.,    3.0,   0.95,  0.022,  0.022,  0.037,  0.031,  0.030,  0.026, 
   68.,    4.0,    0.0,    0.0,    0.0,  0.056,   0.24,   0.24,   0.20, 
   91.,    1.0,   0.50, -0.050,  -0.10,  -0.18,  0.099,   0.10, -0.032, 
   38.,    1.0,   0.50, -0.050,    0.0, 0.0038,  0.099,   0.10, -0.011, 
   20.,    5.0,    8.1,   -1.9,   -1.7,  -0.87,   -3.8,   -4.3,   -1.7, 
   47.,    4.0,  0.013,   0.35, 0.0048,  -0.15,   0.23,   0.23,   0.27, 
   60.,    4.0,   0.50,  -0.18,  -0.50,  -0.18,  -0.26,  -0.30,  -0.25, 
   32.,    5.0,    4.5,    2.6,    1.7,    2.4,  -0.15,  -0.66,    1.8, 
   68.,    1.0,   0.40,    0.0,    0.0,   0.12,   0.20,   0.20,  0.037, 
   16.,    2.0,   0.88,  -0.19,  -0.25,  -0.31,  -0.19,  -0.25,  -0.19, 
   46.,    1.0,   0.70,  0.050,    0.0, -0.038,  -0.10,  -0.10,  0.018, 
   11.,    4.0,   0.53,  -0.17,  -0.29,  -0.69,  -0.29,  -0.33,  -0.26, 
   73.,    5.0,    3.6,  -0.35,  -0.25,  -0.19,   0.73,   0.23,  -0.39, 
   62.,    4.0,  0.013,   0.31, -0.013,   0.16,   0.23,   0.23,   0.27, 
   23.,    0.0,  0.084,  0.069,  0.070,   0.14,   0.12,   0.11,   0.12, 
   6.0,    5.0,    7.7,   -1.5, -0.025,   -1.7,   -3.4,   -3.8,   -1.2, 
   76.,    1.0,   0.40,   0.15,   0.10,   0.14,   0.20,   0.20,   0.14, 
   10.,    4.0,   0.48,  -0.32,  -0.48,  -0.57,  -0.24,  -0.28,  -0.26, 
   1.0,    1.0,   0.60,  0.050,  -0.10,  -0.10, -0.0020,    0.0,  0.016, 
   69.,    2.0,   0.50,   0.31,   0.12,   0.14,   0.19,   0.12,   0.20, 
   59.,    2.0,   0.88,  -0.19,    0.0,  0.055,  -0.19,  -0.25,  -0.19, 
   40.,    4.0,   0.34, -0.023,  0.048, -0.043,  -0.10,  -0.14,  -0.12, 
   83.,    5.0,    3.2,   0.66,   0.46,  -0.41,    1.2,   0.69,  0.070, 
   46.,    0.0,   0.26,  0.043, -0.051, -0.069, -0.054, -0.064, -0.038, 
   95.,    0.0,   0.19, -0.014, -0.030,  0.025, 0.0071, -0.0035,  0.019, 
   29.,    1.0,   0.40,    0.0,    0.0,   0.14,   0.20,   0.20,  0.018, 
   62.,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.059, 
   22.,    4.0,    0.0,   0.32,  0.018, -0.026,   0.24,   0.24,   0.27, 
   10.,    4.0,   0.48,  -0.32,  -0.48,  -0.57,  -0.24,  -0.28,  -0.26, 
   85.,    1.0,   0.80,  -0.10,    0.0,  0.024,  -0.20,  -0.20, -0.048, 
   18.,    0.0,   0.27, -0.088, 0.0084, -0.030, -0.072, -0.082, -0.053, 
   22.,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.042, 
   39.,    5.0,    2.0,   0.49,   0.70,   0.32,    2.3,    1.8,  0.093, 
   36.,    4.0,    0.0,   0.24,   0.48,   0.56,   0.24,   0.24,   0.26, 
   95.,    4.0,   0.16,   0.48,   0.36,   0.24,  0.078,  0.073,  0.093, 
   44.,    4.0,  0.095,   0.18,   0.17,   0.40,   0.15,   0.14,   0.12, 
   52.,    5.0,    2.8,    1.4,  -0.67,  -0.19,    1.6,    1.1,   0.49, 
   94.,    0.0,   0.19,  0.025,  0.017, -0.0031,  0.016, 0.0052,  0.030, 
   85.,    1.0,   0.80,  -0.10,    0.0,  0.024,  -0.20,  -0.20, -0.048, 
   63.,    1.0,   0.70,  -0.10,  -0.20,  -0.29,  -0.10,  -0.10,  -0.16, 
   17.,    2.0,   0.62, -0.062,    0.0,   0.23,  0.063,    0.0,  0.067, 
   4.0,    0.0,   0.28, -0.056, -0.097,  0.058, -0.083, -0.093, -0.066, 
   13.,    1.0,   0.70,   0.15,   0.10,   0.10,  -0.10,  -0.10,  0.091, 
   79.,    5.0,    2.8,  -0.67,   0.98,   0.41,    1.6,    1.1,   0.48, 
   97.,    1.0,   0.40,  0.050,    0.0, -0.019,   0.20,   0.20,  0.064, 
   84.,    2.0,   0.62,   0.12,    0.0,   0.15,  0.063,    0.0,  0.065, 
   24.,    2.0,    1.0,  -0.31,  -0.25,  -0.40,  -0.32,  -0.38,  -0.31, 
   77.,    0.0,   0.17, -0.040, -0.030, -0.036,  0.030,  0.019,  0.017, 
   53.,    0.0,    1.0,  -0.67,  -0.80,  -0.55,  -0.81,  -0.81,  -0.81, 
   79.,    0.0,   0.21,  -0.16, -0.038, -0.092, -0.0065, -0.017, -0.042, 
   11.,    5.0,    8.6,  -0.34,   -1.7,  -0.93,   -4.3,   -4.8,   -1.1, 
   67.,    1.0,   0.70,  0.050,    0.0,  0.042,  -0.10,  -0.10, -0.0064, 
   17.,    0.0,   0.21,  -0.11, -0.095,  -0.13, -0.014, -0.024, -0.015, 
   39.,    5.0,    2.0,   0.49,   0.70,   0.32,    2.3,    1.8,  0.093, 
   5.0,    2.0,   0.62,  0.062,   0.12, -0.020,  0.063,    0.0,  0.048, 
   98.,    2.0,   0.62, -0.062,    0.0,   0.19,  0.063,    0.0,  0.083, 
   73.,    3.0,   0.97, 0.0017, -0.0015,  0.010, 0.0088, 0.0080, 0.0047, 
   94.,    1.0,   0.60,   0.10,   0.10,  0.066, -0.0020,    0.0,  0.057, 
   45.,    1.0,   0.90, -0.050,  -0.20,  0.016,  -0.31,  -0.30, -0.041, 
   9.0,    5.0,    3.0,   0.33,   0.65,   0.88,    1.4,   0.90,   0.28, 
   68.,    3.0,   0.97, -0.013, -0.0090, -0.010,  0.013,  0.012, 0.00084, 
   6.0,    1.0,   0.80,    0.0,    0.0,  0.013,  -0.20,  -0.20,  0.038, 
   35.,    4.0,    0.0,   0.36,   0.65,  0.043,   0.24,   0.24,   0.28, 
   10.,    5.0,    3.2,   0.92,   0.90,   0.83,    1.1,   0.61, -0.011, 
   98.,    0.0,   0.21,  -0.11, -0.043,   0.26, -0.010, -0.021, -0.040, 
   50.,    5.0,    4.4,  0.088,   0.41,   0.12, -0.080,  -0.59,  -0.11, 
   41.,    0.0,   0.34,  -0.13,  -0.13, -0.090,  -0.14,  -0.15,  -0.14, 
   17.,    0.0,   0.21,  -0.11, -0.095,  -0.13, -0.014, -0.024, -0.015, 
   84.,    2.0,   0.62,   0.12,    0.0,   0.15,  0.063,    0.0,  0.065, 
   50.,    3.0,   0.99, -0.0080, -0.014, 0.0017, -0.013, -0.013, -0.013, 
   91.,    2.0,   0.38,   0.25,   0.50,   0.38,   0.32,   0.25,   0.34, 
   62.,    0.0,   0.13,  0.092,  0.092,  0.092,  0.074,  0.063,  0.095, 
   47.,    1.0,   0.80, -0.050,    0.0, -0.017,  -0.20,  -0.20, -0.064, 
   66.,    3.0,   0.98, 0.0055,  0.017, 0.0053, 0.00071,    0.0, 0.0012, 
   90.,    0.0,   0.14, -0.032, -0.055,  0.031,  0.059,  0.048,  0.048, 
   8.0,    1.0,   0.70,  -0.25,  -0.30, -0.082,  -0.10,  -0.10,  -0.18, 
   39.,    1.0,   0.40,    0.0,    0.0, -0.051,   0.20,   0.20,  0.042, 
   91.,    3.0,   0.98, -0.0097,  0.016, 0.0068, 0.0052, 0.0045, -0.0049, 
   65.,    3.0,    1.0, -0.0045,    0.0, 0.00055, -0.016, -0.017, 0.0020, 
   27.,    4.0,   0.65,  -0.29,  0.080,  -0.50,  -0.41,  -0.44,  -0.29, 
   35.,    4.0,    0.0,   0.36,   0.65,  0.043,   0.24,   0.24,   0.28, 
   37.,    5.0,    3.8,  -0.55,  -0.48,   0.41,   0.53,  0.025,  -0.61, 
   3.0,    4.0,   0.11,   0.13,  -0.11,  -0.10,   0.13,   0.12,  0.047, 
   31.,    5.0,    3.7,   0.42,  -0.98,  -0.95,   0.62,   0.12,  -0.52, 
   27.,    3.0,    1.0, -0.0060, -0.0015, -0.0015, -0.018, -0.018, -0.0083, 
   7.0,    2.0,   0.75,    0.0,  -0.12,  0.044, -0.063,  -0.12, -0.064, 
   75.,    1.0,   0.40,  0.050,   0.10,  0.041,   0.20,   0.20,  0.057, 
   12.,    0.0,   0.26,  -0.11,  -0.11, -0.048, -0.057, -0.067, -0.061, 
   6.0,    1.0,   0.80,    0.0,    0.0,  0.013,  -0.20,  -0.20,  0.038, 
   89.,    3.0,   0.99, -0.026, -0.017, -0.015, -0.011, -0.012, -0.018, 
   90.,    0.0,   0.14, -0.032, -0.055,  0.031,  0.059,  0.048,  0.048, 
   17.,    4.0,    0.0,  0.029,   0.28,   0.30,   0.24,   0.24,   0.23, 
   22.,    4.0,    0.0,   0.32,  0.018, -0.026,   0.24,   0.24,   0.27, 
   23.,    0.0,  0.084,  0.069,  0.070,   0.14,   0.12,   0.11,   0.12, 
   98.,    2.0,   0.62, -0.062,    0.0,   0.19,  0.063,    0.0,  0.083, 
   46.,    1.0,   0.70,  0.050,    0.0, -0.038,  -0.10,  -0.10,  0.018, 
   33.,    1.0,   0.50,   0.10,   0.10,   0.12,  0.099,   0.10,  0.088, 
   71.,    4.0,   0.30, -0.060, -0.032, -0.032, -0.059, -0.096, -0.059, 
   75.,    1.0,   0.40,  0.050,   0.10,  0.041,   0.20,   0.20,  0.057, 
   13.,    4.0,    0.0,   0.36,   0.72,    1.2,   0.24,   0.24,   0.27, 
   68.,    3.0,   0.97, -0.013, -0.0090, -0.010,  0.013,  0.012, 0.00084, 
   93.,    5.0,    3.3,  -0.54,   0.48,    1.1,    1.0,   0.50,   0.98, 
   6.0,    5.0,    7.7,   -1.5, -0.025,   -1.7,   -3.4,   -3.8,   -1.2, 
   16.,    4.0,   0.31,  0.021,  -0.14,  -0.14, -0.066,  -0.10, -0.078, 
   53.,    4.0,   0.96,  -0.60,  -0.96,   -10.,  -0.73,  -0.76,  -0.58, 
   78.,    1.0,   0.40,   0.20,   0.10,  0.070,   0.20,   0.20,   0.14, 
   65.,    4.0,    0.0,   0.36,   0.73,   0.41,   0.24,   0.24,   0.28, 
   48.,    5.0,    2.8,  -0.98,  -0.78,   -2.6,    1.5,    1.0,  -0.71, 
   85.,    5.0,    6.5,   -1.3, -0.093,    7.1,   -2.2,   -2.7, 0.0073, 
   34.,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.039, 
   33.,    0.0,   0.21, -0.0043,  0.013,  0.079, -0.0088, -0.019, -0.015, 
   23.,    1.0,   0.50,   0.10,    0.0,    0.0,  0.099,   0.10,  0.025, 
   3.0,    5.0,    3.5,  -0.20,    1.1,    3.1,   0.85,   0.35,    1.9, 
   45.,    3.0,    1.0, -0.0050, -0.0025, -0.0013, -0.017, -0.017, 0.0016, 
   96.,    0.0,   0.20,  0.094, 0.0080,  0.067, -0.0030, -0.013,  0.012, 
   19.,    2.0,   0.75, -0.062,  -0.12,   0.36, -0.063,  -0.12, -0.053, 
   90.,    3.0,   0.97, -0.0042, -0.015, -0.0063,  0.011,  0.010, 0.0022, 
   94.,    3.0,   0.99, -0.0080, -0.016, -0.023, -0.013, -0.013, -0.0092, 
   32.,    0.0,   0.22, 0.00019, -0.092,  -0.14, -0.019, -0.029, 0.00081, 
   76.,    3.0,   0.97, -0.00075, -0.0025, 0.0014, 0.0077, 0.0070, 0.0025, 
   2.0,    3.0,    1.0, -0.010, 0.0010, -0.0087, -0.015, -0.015, -0.0087, 
   45.,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.039, 
   26.,    3.0,   0.97, 0.0017, 0.0015, 0.0036,  0.010, 0.0095, 0.0052, 
   83.,    4.0,    0.0,   0.16,   0.18,  0.092,   0.24,   0.24,   0.22, 
   19.,    4.0,   0.27,  0.010,  -0.17,   0.21, -0.027, -0.064, -0.053, 
   94.,    3.0,   0.99, -0.0080, -0.016, -0.023, -0.013, -0.013, -0.0092, 
   27.,    1.0,   0.80,   0.10,    0.0,  0.068,  -0.20,  -0.20,  0.034, 
   96.,    3.0,    1.0, -0.0090, 0.0020, -0.00021, -0.014, -0.014, -0.0090, 
   50.,    2.0,   0.75,    0.0,  -0.12,  -0.31, -0.063,  -0.12, -0.082, 
   42.,    4.0,   0.40, -0.069,  -0.23,  -0.14,  -0.16,  -0.19,  -0.16, 
   92.,    1.0,   0.50,   0.10,   0.10,  -0.11,  0.099,   0.10,  0.084, 
   58.,    2.0,   0.62,   0.38,    0.0,    0.0,  0.063,    0.0,  0.036, 
   35.,    4.0,    0.0,   0.36,   0.65,  0.043,   0.24,   0.24,   0.28, 
   6.0,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.040, 
   95.,    5.0,    4.6,  -0.11,  -0.77,  -0.64,  -0.28,  -0.79,  -0.30, 
   88.,    4.0,    0.0,    0.0,   0.32,   0.30,   0.24,   0.24,   0.17, 
   68.,    5.0,    2.0,   0.44,  -0.29, -0.027,    2.4,    1.9,   0.14, 
   28.,    1.0,   0.50,   0.20,   0.20,   0.14,  0.099,   0.10,   0.16, 
   59.,    4.0,   0.34,  -0.11,  0.070, -0.080, -0.095,  -0.13,  -0.11, 
   95.,    0.0,   0.19, -0.014, -0.030,  0.025, 0.0071, -0.0035,  0.019, 
   78.,    4.0,    0.0,   0.24,   0.30,   0.64,   0.24,   0.24,   0.23, 
   29.,    2.0,   0.75,  -0.31,  -0.12, -0.074, -0.063,  -0.12, -0.030, 
   0.0,    4.0,   0.38, -0.056,  0.018,  -0.79,  -0.14,  -0.17,  -0.11, 
   5.0,    5.0,    3.6,   0.83,   0.40, -0.0097,   0.78,   0.27,  -0.36, 
   7.0,    1.0,   0.70, -0.050,    0.0, -0.090,  -0.10,  -0.10, -0.053, 
   80.,    3.0,   0.98, 0.0065, -0.0020, 0.0092, 0.0017, 0.0010, 0.0040, 
   42.,    1.0,   0.50,   0.10,    0.0,  0.074,  0.099,   0.10,  0.050, 
   58.,    2.0,   0.62,   0.38,    0.0,    0.0,  0.063,    0.0,  0.036, 
   97.,    3.0,   0.98, -0.012, -0.0030,  0.082, 0.0032, 0.0025, -0.0075, 
   78.,    1.0,   0.40,   0.20,   0.10,  0.070,   0.20,   0.20,   0.14, 
   36.,    4.0,    0.0,   0.24,   0.48,   0.56,   0.24,   0.24,   0.26, 
   98.,    2.0,   0.62, -0.062,    0.0,   0.19,  0.063,    0.0,  0.083, 
   29.,    4.0,    0.0,    0.0,    0.0, -0.094,   0.24,   0.24,   0.18, 
   73.,    3.0,   0.97, 0.0017, -0.0015,  0.010, 0.0088, 0.0080, 0.0047, 
   13.,    1.0,   0.70,   0.15,   0.10,   0.10,  -0.10,  -0.10,  0.091, 
   21.,    3.0,   0.96,  0.012, -0.00050, -0.0052,  0.021,  0.020,  0.026, 
   29.,    4.0,    0.0,    0.0,    0.0, -0.094,   0.24,   0.24,   0.18, 
   24.,    0.0,   0.16, -0.030, -0.021, -0.040,  0.038,  0.027,  0.036, 
   56.,    4.0,   0.35, -0.026,  -0.33,  -0.29,  -0.10,  -0.14, -0.084, 
   2.0,    4.0,   0.26,  0.061,   0.28,   0.46, -0.017, -0.054, 0.0092, 
   83.,    2.0,   0.62,  0.062,   0.12,   0.13,  0.063,    0.0,  0.073, 
   46.,    2.0,   0.62,   0.19,    0.0,  0.022,  0.063,    0.0,  0.041, 
   33.,    2.0,   0.62,   0.12,    0.0,   0.26,  0.063,    0.0,  0.073, 
   13.,    3.0,    1.0, -0.0055,    0.0, -0.00040, -0.017, -0.018, -0.0042, 
   81.,    0.0,  0.090,   0.15,   0.17,   0.13,   0.11,   0.10,   0.13, 
   71.,    1.0,   0.40,   0.15,   0.10,  0.068,   0.20,   0.20,   0.13, 
   56.,    4.0,   0.35, -0.026,  -0.33,  -0.29,  -0.10,  -0.14, -0.084, 
   10.,    4.0,   0.48,  -0.32,  -0.48,  -0.57,  -0.24,  -0.28,  -0.26, 
   85.,    4.0,    0.0,   0.36,    0.0,   0.49,   0.24,   0.24,   0.26, 
   2.0,    5.0,    5.6,  -0.29,   -1.1,  -0.73,   -1.3,   -1.8,  -0.19, 
   99.,    1.0,   0.40,   0.10,    0.0,  0.086,   0.20,   0.20,   0.12, 
   98.,    1.0,   0.50,  -0.10,  -0.10,  0.035,  0.099,   0.10, -0.061, 
   37.,    5.0,    3.8,  -0.55,  -0.48,   0.41,   0.53,  0.025,  -0.61, 
   91.,    0.0,   0.17, -0.037,  0.048,   0.18,  0.032,  0.022,  0.027, 
   58.,    4.0,    0.0,   0.96,   0.53,    2.1,   0.24,   0.24,   0.28, 
   38.,    5.0,    2.7,   0.55,   0.45,   0.64,    1.6,    1.1,   0.51, 
   25.,    3.0,    1.0, -0.0060, -0.0080, -0.0059, -0.018, -0.018, -0.0074, 
   90.,    5.0,    2.7,  -0.31,  -0.70,  -0.75,    1.6,    1.1,  -0.61, 
