     i,      c,     ev,    dom,    knn,    lrg,   mean,    med,    reg, 
   4.0,    3.0,   0.56, -0.049,   0.17,  0.018,  -0.23,  -0.26, -0.075, 
   86.,    4.0,   0.47,  -0.11, -0.048, -0.011,  0.064,  0.050,  0.022, 
   61.,    3.0,   0.16,   0.16,  0.057,   0.13,   0.18,   0.14,   0.13, 
   12.,    2.0,   0.50,  0.024,  0.024, -0.061,  -0.16,  -0.20, -0.044, 
   81.,    3.0,   0.25,  0.069, -0.038, -0.0022,  0.091,  0.055,  0.035, 
   51.,    4.0,   0.50, -0.019,   0.14,  0.084,  0.039,  0.025,  0.040, 
   17.,    3.0,   0.56, -0.087,  -0.18,  -0.23,  -0.23,  -0.27,  -0.11, 
   14.,    4.0,   0.72, -0.092, -0.066,  -0.11,  -0.18,  -0.19, -0.078, 
   42.,    5.0,   0.26,  0.050, -0.0020,  0.011,  0.057,  0.027,  0.046, 
   83.,    5.0,   0.31,  0.024, -0.095,   0.21, 0.0097, -0.022,  -0.16, 
   61.,    1.0,   0.32,  0.095, -0.034,  0.033, -0.042, -0.085,  0.061, 
   89.,    3.0,   0.15,  0.060,  0.073,  0.045,   0.18,   0.15,  0.081, 
   97.,    0.0,    0.0,  0.095,  0.091,   0.22,   0.23,   0.19,  0.063, 
   37.,    3.0,   0.28, -0.041,  0.043, -0.014,  0.055,  0.019, -0.0031, 
   22.,    5.0,   0.26,  0.081,  0.036, 0.0032,  0.061,  0.031,   0.11, 
   58.,    1.0,   0.21, -0.038, -0.010,  0.014,  0.065,  0.030,  0.065, 
   65.,    0.0,   0.22, -0.047,   0.11,  0.035, 0.0090, -0.033,  0.017, 
   51.,    5.0,   0.24,  0.059, -0.026, -0.015,  0.072,  0.042,  0.048, 
   88.,    5.0,   0.28, -0.095, -0.058, -0.015,  0.033, 0.0030, -0.076, 
   75.,    5.0,   0.29, -0.027, -0.069, -0.034,  0.026, -0.0060, -0.0081, 
   96.,    5.0,   0.39,  -0.12,  -0.20,  -0.22, -0.070,  -0.10, -0.099, 
   21.,    4.0,   0.62, -0.097,  -0.16,  -0.14, -0.089,  -0.10, -0.037, 
   56.,    1.0,   0.20,  0.043,  0.010, -0.045,  0.075,  0.040,  0.092, 
   21.,    3.0,   0.38,  0.098,   0.18,   0.13, -0.044, -0.081,  0.044, 
   73.,    3.0,   0.27,  -0.11, -0.0090, -0.030,  0.070,  0.034,  -0.13, 
   37.,    5.0,   0.26,  0.025, -0.070,  0.080,  0.058,  0.028,  0.023, 
   68.,    5.0,   0.26, -0.0060, 0.0080, -0.011,  0.058,  0.028,  0.042, 
   45.,    2.0,   0.30,  0.085,  -0.11,  -0.11,  0.040, 0.0060,  0.072, 
   50.,    1.0,   0.32,  -0.22,  -0.32,  -0.58, -0.043, -0.086,  -0.26, 
   21.,    4.0,   0.62, -0.097,  -0.16,  -0.14, -0.089,  -0.10, -0.037, 
   29.,    3.0,   0.34,  0.074,   0.18,   0.13, -0.0088, -0.046,   0.11, 
   7.0,    3.0,   0.55, -0.056, -0.023,  0.036,  -0.22,  -0.25, -0.055, 
   2.0,    2.0,   0.61,   0.29,  0.047,  0.052,  -0.27,  -0.30,  0.099, 
   33.,    1.0,   0.34, -0.089, -0.092,  -0.10, -0.067,  -0.11,  -0.15, 
   94.,    5.0,   0.21,  0.068,  0.041,  0.073,   0.11,  0.075,   0.12, 
   42.,    0.0,   0.20, -0.020, -0.092, -0.059,  0.035, -0.0070, -0.0090, 
   28.,    4.0,   0.54, 0.0065,  0.068,   0.15, -0.0073, -0.021, 0.0018, 
   80.,    0.0,   0.17,  -0.17, -0.046,  0.037,  0.058,  0.015,  -0.11, 
   61.,    3.0,   0.16,   0.16,  0.057,   0.13,   0.18,   0.14,   0.13, 
   50.,    5.0,   0.20,  0.077,  0.081,  0.085,   0.12,  0.090,  0.056, 
   49.,    4.0,   0.51, -0.082,  0.098, 0.0087,  0.024,  0.010, -0.053, 
   23.,    4.0,   0.81,  -0.25,  -0.25,  -0.30,  -0.27,  -0.28,  -0.25, 
   91.,    4.0,   0.41,  0.072,   0.19,   0.21,   0.13,   0.12,  0.082, 
   54.,    0.0,    0.0,   0.18,   0.10,   0.12,   0.23,   0.19,   0.19, 
   49.,    2.0,   0.20,   0.12,   0.12,   0.11,   0.14,   0.11,   0.12, 
   91.,    4.0,   0.41,  0.072,   0.19,   0.21,   0.13,   0.12,  0.082, 
   0.0,    1.0,    1.0, -0.034,  -0.21,   0.63,  -0.73,  -0.77,  0.029, 
   3.0,    5.0,   0.56,   0.28,   0.11, -0.083,  -0.24,  -0.27, -0.065, 
   36.,    3.0,   0.34, -0.010, -0.073, -0.033, -0.0038, -0.041, -0.0039, 
   55.,    2.0,   0.27,  0.057,  0.074,  0.036,  0.072,  0.038,  0.035, 
   63.,    5.0,   0.19,  0.078, -0.0030, 0.0068,   0.13,  0.099,  0.090, 
   40.,    4.0,   0.39,   0.14,   0.24,   0.50,   0.15,   0.14,   0.18, 
   43.,    5.0,   0.30, -0.017,  0.065, -0.065,  0.020, -0.012, -0.024, 
   22.,    3.0,   0.42,  0.019,   0.10, -0.082, -0.089,  -0.12,   0.12, 
   29.,    4.0,   0.65, -0.027,   0.15,  0.032,  -0.12,  -0.13, -0.043, 
   68.,    1.0,   0.33,  -0.17,  -0.19, -0.091, -0.052, -0.095, -0.087, 
   26.,    1.0,   0.32,  -0.15,  0.043,  0.072, -0.045, -0.088,  0.023, 
   10.,    2.0,   0.51,  0.074,  0.018, 0.0097,  -0.17,  -0.21,  0.084, 
   31.,    2.0,   0.41,  0.025,  0.096,  0.061, -0.065,  -0.10,  0.030, 
   87.,    4.0,   0.42,  -0.22,  0.048,  0.076,   0.11,  0.098,  0.047, 
   45.,    4.0,   0.36,   0.19,   0.22,   0.23,   0.18,   0.17,   0.16, 
   39.,    3.0,   0.32, -0.0050, -0.053,  0.016,  0.016, -0.021, -0.050, 
   59.,    2.0,   0.28,  0.014,  0.068,  0.066,  0.066,  0.032, -0.0029, 
   58.,    2.0,   0.28, -0.016,  0.024, -0.0036,  0.067,  0.033, -0.061, 
   88.,    3.0,   0.15,  0.070,  0.047,  0.034,   0.19,   0.15,  0.080, 
   3.0,    3.0,   0.68,   0.13,  0.061,  0.027,  -0.34,  -0.38, -0.055, 
   29.,    1.0,   0.16,  0.023,   0.18,   0.20,   0.11,  0.077,   0.19, 
   72.,    4.0,   0.52,  -0.11, -0.072, -0.065,  0.014,    0.0, -0.042, 
   83.,    5.0,   0.31,  0.024, -0.095,   0.21, 0.0097, -0.022,  -0.16, 
   63.,    1.0,    0.0,  0.058,    0.0, -0.0042,   0.28,   0.24,   0.19, 
   99.,    4.0,   0.55,  -0.19, -0.0040, -0.039, -0.016, -0.030, -0.052, 
   55.,    5.0,   0.25,  0.029,  0.071,   0.18,  0.066,  0.036,  0.037, 
   18.,    0.0,   0.30,   0.12,  -0.15,  -0.19, -0.071,  -0.11, -0.017, 
   61.,    3.0,   0.16,   0.16,  0.057,   0.13,   0.18,   0.14,   0.13, 
   89.,    5.0,   0.23, -0.037,  0.058,  0.037,  0.092,  0.061,  0.054, 
   0.0,    1.0,    1.0, -0.034,  -0.21,   0.63,  -0.73,  -0.77,  0.029, 
   41.,    1.0,   0.54,  -0.29,  -0.33,  -0.17,  -0.27,  -0.31,  -0.43, 
   46.,    0.0,   0.23,  0.024, -0.090,  -0.39, 0.0030, -0.039, 0.00066, 
   55.,    4.0,   0.52,  -0.13, -0.026, -0.060,  0.016, 0.0020, -0.024, 
   22.,    0.0,   0.35,  -0.26,  -0.19,  -0.67,  -0.12,  -0.16,  -0.30, 
   70.,    0.0,   0.33,  -0.15, -0.082, -0.099, -0.098,  -0.14, -0.091, 
   3.0,    2.0,   0.65, -0.069, -0.047, -0.034,  -0.31,  -0.35, -0.011, 
   31.,    1.0,   0.25, -0.077, -0.086,  0.086,  0.026, -0.018, -0.00096, 
   49.,    1.0,   0.19,   0.14,  0.058,  0.046,  0.084,  0.049,   0.13, 
   64.,    2.0,   0.40,  -0.19, -0.089, -0.090, -0.056, -0.095,  -0.19, 
   26.,    1.0,   0.32,  -0.15,  0.043,  0.072, -0.045, -0.088,  0.023, 
   27.,    0.0,   0.16,  0.018,    0.0,   0.28,  0.075,  0.032,  0.044, 
   97.,    1.0,    0.0,   0.16,   0.32,   0.32,   0.28,   0.24,  0.067, 
   2.0,    2.0,   0.61,   0.29,  0.047,  0.052,  -0.27,  -0.30,  0.099, 
   70.,    5.0,   0.28,  0.037, -0.025, -0.0072,  0.039, 0.0090,  0.087, 
   38.,    0.0,   0.17,  0.010, -0.075, -0.058,  0.067,  0.024, -0.0011, 
   80.,    2.0,   0.31, -0.048,  0.089,   0.13,  0.034, -0.0060, -0.070, 
   67.,    5.0,   0.26,  0.020, -0.087, -0.035,  0.055,  0.025,  0.095, 
   85.,    1.0,    0.0,   0.16,   0.23,   0.18,   0.28,   0.24,   0.21, 
   74.,    4.0,   0.44, -0.025,   0.22,  0.035,   0.10,  0.087,  0.058, 
   96.,    1.0,    0.0,   0.34,   0.16,   0.20,   0.28,   0.24,  0.067, 
   39.,    3.0,   0.32, -0.0050, -0.053,  0.016,  0.016, -0.021, -0.050, 
   80.,    1.0,    0.0,    0.0,    0.0,   0.15,   0.28,   0.24,   0.23, 
   48.,    4.0,   0.52,  -0.11,  -0.22,  -0.11,  0.015, 0.0010, -0.044, 
   55.,    2.0,   0.27,  0.057,  0.074,  0.036,  0.072,  0.038,  0.035, 
   69.,    5.0,   0.34, -0.081, -0.019, -0.065, -0.023, -0.054, -0.094, 
   20.,    0.0,   0.32,  -0.14,  -0.11, -0.068, -0.085,  -0.13,  -0.17, 
   32.,    4.0,   0.21,   0.34,   0.25,   0.18,   0.33,   0.32,   0.31, 
   99.,    1.0,    0.0,   0.16,    0.0,   0.10,   0.28,   0.24,  0.067, 
   31.,    3.0,   0.44, -0.058, -0.079, -0.060,  -0.11,  -0.14, -0.047, 
   67.,    5.0,   0.26,  0.020, -0.087, -0.035,  0.055,  0.025,  0.095, 
   7.0,    2.0,   0.52,  0.012,  0.012, 0.0021,  -0.18,  -0.21,  0.017, 
   47.,    4.0,   0.46, -0.037,  0.061,  0.080,  0.078,  0.063,  0.082, 
   91.,    1.0,  0.077,  0.082,   0.20,   0.17,   0.20,   0.16,   0.23, 
   69.,    2.0,   0.27, -0.0085, -0.039, -0.040,  0.074,  0.040, -0.051, 
   93.,    1.0,   0.20, -0.040,  0.076,  0.046,  0.077,  0.042,  0.020, 
   83.,    1.0,   0.33,  0.081,   0.21,   0.23, -0.056, -0.099,   0.14, 
   70.,    1.0,   0.28,  0.097, -0.0080,  0.045, -0.0078, -0.051,   0.10, 
   90.,    1.0,   0.16,   0.10,  0.035,  0.088,   0.11,  0.077,  0.092, 
   80.,    2.0,   0.31, -0.048,  0.089,   0.13,  0.034, -0.0060, -0.070, 
   53.,    2.0,   0.28,  0.055, -0.0070,  0.016,  0.059,  0.025, -0.037, 
   17.,    0.0,    0.0,   0.30,   0.20,   0.51,   0.23,   0.19,   0.32, 
   92.,    1.0,    0.0,   0.20,   0.35,   0.21,   0.28,   0.24,  0.067, 
   9.0,    4.0,   0.73,  -0.10, -0.098,  -0.11,  -0.19,  -0.20, -0.090, 
   27.,    1.0,   0.22, -0.015, -0.072,  0.017,  0.054,  0.019, -0.0036, 
   15.,    4.0,   0.67, -0.045,  0.033, -0.012,  -0.13,  -0.15, -0.049, 
   92.,    2.0,   0.38, -0.016,  -0.12,  -0.12, -0.037, -0.076, -0.030, 
   69.,    5.0,   0.34, -0.081, -0.019, -0.065, -0.023, -0.054, -0.094, 
   24.,    1.0,   0.35,  -0.16,  0.024, -0.077, -0.074,  -0.12,  0.021, 
   76.,    3.0,   0.24,  0.012,  0.030,  0.014,   0.10,  0.064,  0.022, 
   62.,    4.0,   0.46, -0.096,  0.058,  0.072,  0.075,  0.060,  0.026, 
   96.,    5.0,   0.39,  -0.12,  -0.20,  -0.22, -0.070,  -0.10, -0.099, 
   30.,    4.0,   0.62, -0.079, -0.037, -0.070, -0.083, -0.096, 0.0059, 
   2.0,    4.0,   0.61,   0.29,  0.066,  0.044, -0.079, -0.092,  0.070, 
   28.,    0.0,   0.31,  -0.13, -0.0050, -0.025, -0.076,  -0.12, -0.017, 
   26.,    2.0,   0.36,  0.072,  0.041,  0.046, -0.019, -0.058,  0.060, 
   89.,    3.0,   0.15,  0.060,  0.073,  0.045,   0.18,   0.15,  0.081, 
   60.,    1.0,   0.27, -0.064, -0.021, 0.0047, 0.00025, -0.043, -0.034, 
   20.,    2.0,   0.41,   0.11, -0.018,  0.089, -0.064,  -0.10,   0.11, 
   24.,    1.0,   0.35,  -0.16,  0.024, -0.077, -0.074,  -0.12,  0.021, 
   38.,    1.0,   0.16, -0.0045,  -0.16, -0.015,   0.11,  0.077,  0.063, 
   66.,    2.0,   0.11,  0.074,   0.17,   0.28,   0.23,   0.20,  0.085, 
   93.,    1.0,   0.20, -0.040,  0.076,  0.046,  0.077,  0.042,  0.020, 
   43.,    3.0,   0.27,  0.048,  0.073,  0.046,  0.070,  0.034,  0.024, 
   30.,    1.0,   0.15, 0.0095,  0.072,  0.099,   0.13,  0.091,  0.070, 
   25.,    5.0,   0.24,   0.11,  0.047,  0.051,  0.079,  0.049,  0.082, 
   30.,    1.0,   0.15, 0.0095,  0.072,  0.099,   0.13,  0.091,  0.070, 
   37.,    2.0,   0.28,  0.070, -0.096, -0.013,  0.063,  0.029,  0.016, 
   9.0,    0.0,   0.51, -0.057,  -0.21, -0.082,  -0.28,  -0.32,  -0.11, 
   93.,    0.0,   0.16, -0.032,  0.089,  0.032,  0.075,  0.032,  0.030, 
   57.,    0.0,   0.10, -0.010,  -0.10,  -0.13,   0.13,  0.085, -0.044, 
   89.,    2.0,   0.23, -0.061, -0.0030,  0.091,   0.11,  0.077, -0.050, 
   77.,    1.0,    0.0,   0.16,   0.12,   0.27,   0.28,   0.24,   0.15, 
   53.,    3.0,   0.23, -0.014,  0.030,  0.048,   0.11,  0.073,  0.056, 
   40.,    3.0,   0.29,   0.11,   0.11,  0.046,  0.049,  0.013,  0.091, 
   35.,    4.0,   0.61,  -0.10, -0.054,  -0.13, -0.075, -0.088, -0.041, 
   1.0,    0.0,   0.42,   0.17,   0.25,   0.24,  -0.19,  -0.23,   0.18, 
   65.,    5.0,   0.28, 0.0070, -0.030, -0.028,  0.034, 0.0040, 0.0028, 
   2.0,    1.0,   0.81,   0.12, -0.013,  0.073,  -0.54,  -0.58, -0.094, 
   74.,    0.0,   0.15,  0.027,  0.033, -0.036,  0.084,  0.041, -0.0022, 
   49.,    5.0,   0.32, -0.011, -0.063, -0.019, -0.0044, -0.036, -0.021, 
   69.,    1.0,   0.13,   0.11,  -0.13,  -0.12,   0.14,   0.11, -0.017, 
   34.,    0.0,   0.34,  -0.22,  -0.15,  -0.12,  -0.11,  -0.15,  -0.11, 
   93.,    4.0,   0.41, -0.041,  0.046,  0.080,   0.13,   0.12,  0.041, 
   79.,    0.0,   0.24, -0.065,  0.017,  0.024, -0.0092, -0.051,  0.058, 
   26.,    0.0,   0.29,  -0.16,  0.019, -0.0066, -0.057, -0.098, -0.025, 
   47.,    5.0,   0.28,  0.026, -0.081, -0.039,  0.039, 0.0090,  0.022, 
   3.0,    3.0,   0.68,   0.13,  0.061,  0.027,  -0.34,  -0.38, -0.055, 
   59.,    0.0,   0.14, -0.013, -0.086,  0.016,  0.094,  0.051,  0.070, 
   60.,    1.0,   0.27, -0.064, -0.021, 0.0047, 0.00025, -0.043, -0.034, 
   31.,    5.0,   0.26,  0.076, -0.0010,  0.026,  0.056,  0.026,   0.11, 
   60.,    3.0,   0.26, -0.072, -0.093, -0.011,  0.079,  0.043, -0.070, 
   30.,    5.0,   0.24,  0.073,  0.050,  0.033,  0.080,  0.050,   0.11, 
   85.,    2.0,   0.27,  0.028,   0.15,  0.053,  0.071,  0.037,  0.046, 
   4.0,    0.0,   0.79,  0.034,  -0.12,  -0.20,  -0.56,  -0.60,  -0.14, 
   82.,    1.0,   0.19, -0.029,  -0.19, -0.084,  0.087,  0.052,  -0.12, 
   16.,    0.0,   0.39,  -0.21, -0.099, -0.020,  -0.16,  -0.20,  -0.11, 
   64.,    3.0,   0.19,  0.083,  0.063,  0.075,   0.15,   0.11,   0.20, 
   78.,    5.0,   0.25,  0.033, -0.041, -0.040,  0.064,  0.034,  0.078, 
   64.,    5.0,   0.18,  0.086, 0.0030,  0.037,   0.13,   0.10,   0.12, 
   41.,    5.0,   0.27,  0.064, 0.0060, -0.044,  0.052,  0.022, -0.038, 
   10.,    4.0,   0.63, -0.0055,  0.098,   0.26, -0.093,  -0.11, 0.00014, 
   24.,    3.0,   0.37,  0.010, -0.024,  0.024, -0.038, -0.075,  0.018, 
   91.,    5.0,   0.21,  0.065,   0.12,   0.12,   0.10,  0.072,  0.042, 
   43.,    0.0,   0.17, 0.0015,  0.048, -0.064,  0.058,  0.015, -0.030, 
   37.,    0.0,   0.19, -0.014,   0.15,  0.056,  0.042,    0.0,  0.078, 
   92.,    1.0,    0.0,   0.20,   0.35,   0.21,   0.28,   0.24,  0.067, 
   52.,    3.0,   0.24, -0.014,  0.080,  0.046,   0.10,  0.064, -0.011, 
   86.,    2.0,   0.27,  0.028, -0.043,  0.045,  0.078,  0.044,  0.022, 
   34.,    4.0,   0.60,  -0.19,  -0.23, -0.048, -0.064, -0.077,  -0.11, 
   14.,    0.0,   0.22, -0.041,   0.17,  0.064,  0.015, -0.027,  0.045, 
   27.,    4.0,   0.58, -0.042,  0.037, -0.032, -0.046, -0.059,  0.044, 
   14.,    1.0,   0.32, -0.073,   0.16, -0.021, -0.042, -0.085, -0.043, 
   76.,    2.0,   0.26, 0.0035, 0.0050, -0.026,  0.086,  0.052, -0.0014, 
   66.,    5.0,   0.60,  -0.29,  -0.32,  -0.25,  -0.28,  -0.31,  -0.38, 
   20.,    5.0,   0.29,  0.067, 0.0040, -0.019,  0.025, -0.0070,   0.13, 
   87.,    0.0,    0.0,  0.095,   0.16,   0.12,   0.23,   0.19,   0.19, 
   44.,    3.0,   0.33, -0.096,  -0.13, -0.039,  0.011, -0.026, -0.068, 
   64.,    3.0,   0.19,  0.083,  0.063,  0.075,   0.15,   0.11,   0.20, 
   31.,    4.0,   0.52,  0.029,   0.28,   0.19,  0.016, 0.0020,  0.052, 
   77.,    2.0,   0.31, -0.0085,   0.11,  0.088,  0.034, -0.0060, 0.0013, 
   33.,    5.0,   0.35, 0.0035, -0.087, -0.063, -0.032, -0.063, -0.00098, 
   79.,    3.0,   0.19, -0.026, -0.014,   0.14,   0.15,   0.11, -0.029, 
   64.,    3.0,   0.19,  0.083,  0.063,  0.075,   0.15,   0.11,   0.20, 
   72.,    1.0,   0.16,  0.043, -0.022,  0.028,   0.11,  0.077,  0.027, 
   3.0,    3.0,   0.68,   0.13,  0.061,  0.027,  -0.34,  -0.38, -0.055, 
   52.,    2.0,   0.22,  0.038, -0.020, -0.048,   0.12,  0.086,  0.033, 
   21.,    3.0,   0.38,  0.098,   0.18,   0.13, -0.044, -0.081,  0.044, 
   65.,    3.0,   0.29, -0.084, -0.087, -0.079,  0.047,  0.011, -0.098, 
   88.,    5.0,   0.28, -0.095, -0.058, -0.015,  0.033, 0.0030, -0.076, 
   21.,    5.0,   0.38, -0.028, -0.093, -0.045, -0.064, -0.095, -0.094, 
   77.,    0.0,  0.091, 0.0040,  0.058,  0.061,   0.14,  0.099, -0.028, 
   83.,    2.0,    0.0,   0.15,   0.29,   0.30,   0.35,   0.31,   0.15, 
   8.0,    2.0,   0.48,  0.051,  0.087, -0.071,  -0.14,  -0.18, -0.058, 
   86.,    5.0,   0.19,  0.072, 0.0040,   0.15,   0.13,   0.10,  0.087, 
   96.,    0.0,    0.0,   0.26,   0.18,   0.15,   0.23,   0.19,  0.063, 
   38.,    3.0,   0.36, -0.0070, -0.038, 0.0087, -0.027, -0.064,  0.014, 
   47.,    4.0,   0.46, -0.037,  0.061,  0.080,  0.078,  0.063,  0.082, 
   3.0,    3.0,   0.68,   0.13,  0.061,  0.027,  -0.34,  -0.38, -0.055, 
   9.0,    3.0,   0.53,  0.011,  0.088,  0.066,  -0.19,  -0.23, -0.020, 
   6.0,    5.0,    1.0,  -0.56,  -0.62,  -0.46,  -0.69,  -0.72,  -0.57, 
   67.,    1.0,    0.0,   0.26,   0.27,   0.28,   0.28,   0.24,   0.37, 
   3.0,    1.0,   0.79,  0.041,  0.013, -0.029,  -0.53,  -0.56, -0.096, 
   31.,    5.0,   0.26,  0.076, -0.0010,  0.026,  0.056,  0.026,   0.11, 
   14.,    2.0,   0.53, -0.015,  0.031, -0.074,  -0.19,  -0.23, -0.015, 
   68.,    4.0,   0.50, -0.069,  -0.17,  -0.24,  0.037,  0.023, -0.065, 
   18.,    1.0,   0.35,  0.084,   0.14,  0.043, -0.082,  -0.12, 0.00023, 
   28.,    2.0,   0.36,  0.030, -0.014, -0.042, -0.016, -0.055, 0.0068, 
   23.,    2.0,   0.39,  0.015,  0.018, -0.011, -0.046, -0.085,  0.032, 
   80.,    2.0,   0.31, -0.048,  0.089,   0.13,  0.034, -0.0060, -0.070, 
   5.0,    2.0,   0.57, -0.036, -0.087, -0.036,  -0.23,  -0.27,  -0.12, 
   70.,    1.0,   0.28,  0.097, -0.0080,  0.045, -0.0078, -0.051,   0.10, 
   89.,    2.0,   0.23, -0.061, -0.0030,  0.091,   0.11,  0.077, -0.050, 
   96.,    1.0,    0.0,   0.34,   0.16,   0.20,   0.28,   0.24,  0.067, 
   60.,    5.0,   0.27,  0.017,  0.055,  0.059,  0.050,  0.020, 0.0011, 
   93.,    3.0,   0.22, -0.054, -0.064,  0.015,   0.12,  0.082, -0.036, 
   53.,    4.0,   0.52,  -0.10, -0.020,  0.017,  0.022, 0.0080, -0.011, 
   90.,    0.0,   0.20, -0.020, -0.039, -0.090,  0.035, -0.0070, -0.031, 
   4.0,    5.0,   0.55,   0.16, 0.0070, -0.085,  -0.24,  -0.27,  -0.12, 
   48.,    1.0,   0.25, -0.047,  -0.16,  -0.11,  0.021, -0.022, -0.055, 
   94.,    5.0,   0.21,  0.068,  0.041,  0.073,   0.11,  0.075,   0.12, 
   79.,    0.0,   0.24, -0.065,  0.017,  0.024, -0.0092, -0.051,  0.058, 
   31.,    0.0,   0.19, -0.014,  0.098,  0.027,  0.042,    0.0,  0.029, 
   35.,    1.0,   0.16, -0.0045,  -0.16,  -0.11,   0.11,  0.077, -0.0099, 
   58.,    5.0,   0.25,  0.031,   0.12, -0.022,  0.068,  0.038,  0.068, 
   30.,    4.0,   0.62, -0.079, -0.037, -0.070, -0.083, -0.096, 0.0059, 
   39.,    2.0,   0.27,  0.057, -0.068,  0.055,  0.072,  0.038,  0.059, 
   94.,    3.0,   0.18, -0.024,  0.026,  0.069,   0.16,   0.12, -0.026, 
   77.,    1.0,    0.0,   0.16,   0.12,   0.27,   0.28,   0.24,   0.15, 
   75.,    2.0,   0.25,  0.013, -0.074, -0.054,  0.095,  0.061, -0.00032, 
   88.,    4.0,   0.48, -0.068,  0.044, -0.0045,  0.058,  0.044, -0.0042, 
   34.,    4.0,   0.60,  -0.19,  -0.23, -0.048, -0.064, -0.077,  -0.11, 
   30.,    1.0,   0.15, 0.0095,  0.072,  0.099,   0.13,  0.091,  0.070, 
   29.,    2.0,   0.47,  -0.11,  -0.20,  -0.20,  -0.13,  -0.17,  -0.12, 
   80.,    5.0,   0.17,  0.096,  0.013,  0.049,   0.14,   0.11,   0.12, 
   53.,    4.0,   0.52,  -0.10, -0.020,  0.017,  0.022, 0.0080, -0.011, 
   41.,    1.0,   0.54,  -0.29,  -0.33,  -0.17,  -0.27,  -0.31,  -0.43, 
   71.,    3.0,   0.27, -0.0055,  0.031, -0.036,  0.067,  0.031,  0.027, 
   48.,    2.0,   0.24,  0.056,  -0.11, -0.080,   0.11,  0.072,  0.053, 
   26.,    5.0,   0.23,   0.10,   0.22,   0.14,  0.083,  0.053,   0.13, 
   10.,    1.0,   0.50, -0.093,  0.045,   0.12,  -0.23,  -0.27,  0.030, 
   52.,    4.0,   0.49,  0.042,  -0.11,  -0.12,  0.051,  0.037, -0.015, 
   33.,    4.0,   0.46,  0.039,   0.16,  0.044,  0.077,  0.062,  0.093, 
   10.,    1.0,   0.50, -0.093,  0.045,   0.12,  -0.23,  -0.27,  0.030, 
   18.,    0.0,   0.30,   0.12,  -0.15,  -0.19, -0.071,  -0.11, -0.017, 
   32.,    1.0,   0.60,  -0.26,  -0.38,  -0.46,  -0.33,  -0.37,  -0.39, 
   47.,    2.0,   0.35, 0.00050, -0.079, -0.081, -0.0076, -0.047, -0.025, 
   86.,    4.0,   0.47,  -0.11, -0.048, -0.011,  0.064,  0.050,  0.022, 
   15.,    5.0,   0.37, -0.014, -0.086,  -0.11, -0.057, -0.088, -0.0012, 
   4.0,    4.0,   0.67,   0.24,  0.016, -0.099,  -0.13,  -0.14, -0.038, 
   78.,    5.0,   0.25,  0.033, -0.041, -0.040,  0.064,  0.034,  0.078, 
   13.,    3.0,   0.56, -0.044, -0.026, -0.086,  -0.22,  -0.26, -0.020, 
   2.0,    2.0,   0.61,   0.29,  0.047,  0.052,  -0.27,  -0.30,  0.099, 
   23.,    4.0,   0.81,  -0.25,  -0.25,  -0.30,  -0.27,  -0.28,  -0.25, 
   88.,    3.0,   0.15,  0.070,  0.047,  0.034,   0.19,   0.15,  0.080, 
   81.,    1.0,   0.22,  0.036, -0.084,   0.17,  0.058,  0.023, 0.0086, 
   4.0,    2.0,   0.51,   0.28,   0.15, -0.021,  -0.17,  -0.21,  0.037, 
   81.,    5.0,   0.35, -0.066, -0.094, -0.088, -0.030, -0.061, -0.086, 
   27.,    2.0,   0.50,  -0.11,  -0.12,  -0.13,  -0.16,  -0.20,  -0.11, 
   31.,    3.0,   0.44, -0.058, -0.079, -0.060,  -0.11,  -0.14, -0.047, 
   56.,    1.0,   0.20,  0.043,  0.010, -0.045,  0.075,  0.040,  0.092, 
   13.,    0.0,   0.20,  0.089,  0.020,  0.063,  0.035, -0.0070,  0.090, 
   39.,    1.0,   0.19,   0.14, -0.055,  -0.16,  0.087,  0.052,  0.093, 
   86.,    1.0,   0.12,  -0.12,  0.085,   0.19,   0.16,   0.12, -0.048, 
   81.,    0.0,   0.17,  0.013,   0.16,  0.075,  0.067,  0.024,  0.033, 
   27.,    4.0,   0.58, -0.042,  0.037, -0.032, -0.046, -0.059,  0.044, 
   13.,    5.0,   0.36,  0.017, -0.075, -0.056, -0.049, -0.080,  0.070, 
   59.,    1.0,   0.23, -0.073,  -0.12, -0.068,  0.044, 0.0090, -0.032, 
   2.0,    4.0,   0.61,   0.29,  0.066,  0.044, -0.079, -0.092,  0.070, 
   1.0,    0.0,   0.42,   0.17,   0.25,   0.24,  -0.19,  -0.23,   0.18, 
   23.,    3.0,   0.42, -0.020,   0.10,  0.039, -0.087,  -0.12, -0.044, 
   60.,    2.0,   0.18,   0.11,  0.093,   0.11,   0.16,   0.12,  0.092, 
   65.,    2.0,   0.19,   0.16, -0.0080,  0.039,   0.16,   0.12,   0.12, 
   46.,    5.0,   0.37, -0.081,  -0.12,  -0.12, -0.054, -0.085, -0.048, 
   30.,    2.0,   0.50,  -0.14,  -0.16, -0.054,  -0.16,  -0.20, -0.097, 
   75.,    3.0,   0.23, -0.0050, -0.075, -0.028,   0.11,  0.073,  0.023, 
   84.,    4.0,   0.61,  -0.25,  -0.17,  -0.14, -0.078, -0.091,  -0.15, 
   52.,    4.0,   0.49,  0.042,  -0.11,  -0.12,  0.051,  0.037, -0.015, 
   40.,    2.0,   0.39, -0.037,  -0.20, -0.072, -0.045, -0.084, -0.086, 
