     i,      c,     ev,    reg,    dom,   diff,     dk,    dk2,    knn,   mean,    med, 
   42.,    3.0,   0.44, -0.044, -0.058, -0.071, 0.0080, -0.031, -0.079,  -0.11,  -0.14, 
   71.,    3.0,   0.34, -0.0039, -0.010,  0.067, -0.030, -0.0075, -0.073, -0.0038, -0.041, 
   70.,    1.0,   0.54,  -0.43,  -0.29,  -0.33,  -0.40,  -0.40,  -0.33,  -0.27,  -0.31, 
   29.,    3.0,   0.43,  0.043,  0.083,   0.13,  0.024, -0.017,   0.12, -0.095,  -0.13, 
   9.0,    3.0,   0.28, -0.0052, -0.041,  0.064, -0.062,  0.030,  0.043,  0.055,  0.019, 
   62.,    0.0,   0.20,  0.079,  0.089,   0.22, -0.088,   0.13,  0.020,  0.035, -0.0070, 
   56.,    1.0,    0.0,  0.060,   0.16,   0.32,   0.27,   0.15,   0.16,   0.28,   0.24, 
   0.0,    1.0,   0.36, -0.026,  -0.10,  -0.10,  -0.11,  -0.14,  0.010, -0.089,  -0.13, 
   29.,    2.0,   0.48, -0.064,  0.051, -0.098,  -0.11, -0.054,  0.087,  -0.14,  -0.18, 
   77.,    4.0,   0.44,  0.057, -0.025, -0.025,  0.092,  0.094,   0.22,   0.10,  0.087, 
   21.,    0.0,   0.14,  0.065, -0.013, -0.013,  0.014, -0.044, -0.086,  0.094,  0.051, 
   62.,    4.0,   0.65, 0.0057,  -0.10, -0.013,  0.048,  0.020,  0.066,  -0.11,  -0.13, 
   50.,    3.0,   0.42,   0.13,  0.019, -0.0010,  0.079,  0.099,   0.10, -0.089,  -0.12, 
   22.,    0.0,   0.48, -0.021,   0.17, -0.025,   0.17,  0.021,  0.036,  -0.26,  -0.29, 
   7.0,    0.0,   0.29, -0.033,  -0.16,  -0.16,  0.018,  -0.13,  0.019, -0.057, -0.098, 
   12.,    3.0,   0.21, -0.034,  0.037, -0.00050,  0.011,  0.060,  0.011,   0.13,  0.093, 
   76.,    0.0,   0.31,  -0.25,  -0.13,  -0.31,  -0.25,  -0.23,  -0.18, -0.080,  -0.12, 
   9.0,    1.0,   0.33, -0.097,  -0.15, -0.093, -0.070, -0.083,  -0.13, -0.052, -0.095, 
   50.,    2.0,   0.56,  -0.15,  -0.20,  -0.13,  -0.15,  -0.13,  -0.16,  -0.22,  -0.26, 
   35.,    0.0,   0.13, -0.064,  0.047,  -0.13, -0.042, -0.092,  -0.13,   0.10,  0.061, 
   96.,    4.0,   0.52, -0.044,  -0.11,  -0.11, -0.020, -0.015,  -0.22,  0.015, 0.0010, 
   81.,    4.0,   0.61,  -0.15,  -0.25,  -0.28, -0.020,  -0.10,  -0.17, -0.078, -0.091, 
   74.,    5.0,   0.29, -0.0022, -0.041, -0.041, -0.024,  0.032,  0.035,  0.026, -0.0060, 
   60.,    4.0,   0.62, -0.054, -0.069,  -0.12, -0.020,  -0.11, -0.013, -0.083, -0.096, 
   69.,    5.0,   0.31,  0.064, 0.0035, 0.0035, 0.0035,  0.025, 0.0090, 0.0047, -0.027, 
   86.,    2.0,   0.30,  0.072,  0.085,  0.079,  0.073,  0.066,  -0.11,  0.040, 0.0060, 
   82.,    0.0,   0.12,  0.078,  0.058, 0.0080, -0.0085,  0.063,  0.064,   0.12,  0.072, 
   84.,    2.0,   0.17,  0.075,  0.087, -0.043,  0.053,  0.082,  0.074,   0.17,   0.14, 
   98.,    2.0,   0.31, 0.0044, -0.0085, -0.0085, -0.042, -0.014,   0.11,  0.034, -0.0060, 
   2.0,    2.0,   0.61,  0.077,   0.29,  -0.10,   0.22,  -0.11,  0.047,  -0.27,  -0.30, 
   7.0,    5.0,   0.23,   0.11,   0.10,   0.10,   0.11,   0.10,   0.22,  0.083,  0.053, 
   4.0,    3.0,   0.53, -0.015, -0.061, -0.061, -0.055, -0.022,  0.026,  -0.20,  -0.23, 
   44.,    0.0,   0.32, -0.072,  -0.15,  -0.25,  -0.17, -0.085, 0.0050, -0.093,  -0.13, 
   60.,    4.0,   0.62, -0.054, -0.069,  -0.12, -0.020,  -0.11, -0.013, -0.083, -0.096, 
   44.,    1.0,   0.32,  0.035,  0.095,  0.041, -0.077,  0.084, -0.034, -0.042, -0.085, 
   31.,    5.0,   0.33,  -0.12,  -0.15, -0.046, -0.035,  -0.10, -0.035, -0.0095, -0.041, 
   23.,    4.0,   0.72,  -0.15, -0.092,  -0.17,  -0.17,  -0.14,  -0.15,  -0.18,  -0.19, 
   76.,    4.0,   0.59,  -0.12,  -0.11,  -0.12, -0.071,  -0.21,  -0.19, -0.058, -0.071, 
   21.,    2.0,   0.28, 0.0023,  0.014, -0.059, -0.018, 0.0060,  0.068,  0.066,  0.032, 
   87.,    3.0,   0.27, -0.052,  -0.12, -0.067,  -0.12, -0.032, -0.0010,  0.064,  0.028, 
   58.,    1.0,   0.19, -0.036, -0.029, -0.088,  -0.11,  -0.19, -0.073,  0.087,  0.052, 
   27.,    2.0,   0.27,  0.060,  0.057,   0.23,  0.061,  0.043, -0.068,  0.072,  0.038, 
   23.,    5.0,   0.32,  0.029, -0.0050,  0.093, -0.069, -0.040, -0.070, 0.0016, -0.030, 
   15.,    5.0,   0.26,  0.051,  0.052,  0.031, 0.0045,  0.016, 0.0020,  0.059,  0.029, 
   28.,    1.0,   0.55, -0.029,   0.15,  0.080,  0.097,   0.12, -0.045,  -0.28,  -0.32, 
   10.,    2.0,   0.25, 0.0060,  0.013,  0.019,  0.017,  0.014, -0.074,  0.095,  0.061, 
   57.,    3.0,   0.26,   0.12,  0.025, -0.037,  0.020,  0.024, -0.063,  0.082,  0.046, 
   44.,    5.0,   0.34,  0.020, -0.055, -0.055, -0.041, -0.018, -0.062, -0.024, -0.055, 
   1.0,    1.0,    0.0,   0.20,   0.16,   0.10,  0.094,   0.16,   0.23,   0.28,   0.24, 
   25.,    2.0,   0.52, 0.0047,  0.012, -0.00050, -0.0055, 0.0057,  0.012,  -0.18,  -0.21, 
   89.,    1.0,   0.22, -0.020, -0.015,  0.096, -0.041,  -0.11, -0.072,  0.054,  0.019, 
   5.0,    0.0,   0.13,  0.049, -0.0030, -0.059,  0.049, -0.034,  0.010,   0.10,  0.061, 
   32.,    1.0,   0.97,  -0.19, -0.034,  -0.14, -0.034,  -0.40,  -0.17,  -0.70,  -0.73, 
   73.,    0.0,   0.20, -0.038, -0.027, -0.048, -0.030, -0.087,   0.11,  0.028, -0.014, 
   56.,    2.0,   0.41, -0.055, -0.047, -0.027,  -0.11, -0.023,  0.013, -0.068,  -0.11, 
   45.,    4.0,   0.61, -0.076, -0.061, -0.089,  -0.13, -0.076, -0.068, -0.076, -0.089, 
   13.,    5.0,   0.75,  -0.11,   0.25,   0.25, -0.082,  -0.20,  -0.19,  -0.44,  -0.47, 
   83.,    3.0,   0.23,   0.11,  0.066,  0.049,  0.050,  0.028, -0.041,   0.11,  0.069, 
   34.,    2.0,   0.32,  0.016, 0.0090,  0.025, -0.088,  0.052, -0.061,  0.024, -0.016, 
   51.,    2.0,   0.20,   0.13,   0.12,   0.14,   0.13,  0.094,   0.12,   0.14,   0.11, 
   48.,    2.0,   0.28, -0.012, -0.021,  -0.16, -0.031, 0.0010,  -0.11,  0.062,  0.028, 
   40.,    1.0,   0.14,  0.043,  0.065, 0.0060,  0.051, -0.038,  0.047,   0.13,  0.099, 
   67.,    2.0,   0.44,  0.022,  0.075,  0.076,  0.021,  0.036,  0.056, -0.098,  -0.14, 
   84.,    5.0,   0.25, -0.018,  0.012, -0.016,  0.015,  0.023,  0.092,  0.065,  0.035, 
   62.,    5.0,   0.36, -0.064,  0.017,  0.017,  0.025,  0.099, -0.075, -0.049, -0.080, 
   25.,    0.0,   0.65,  -0.20,  -0.23,  -0.23,  -0.15,  -0.24,  -0.14,  -0.42,  -0.46, 
   5.0,    2.0,   0.23, -0.040, -0.061, -0.061,  0.021, -0.014, -0.0030,   0.11,  0.077, 
   45.,    1.0,   0.37, -0.040,  -0.20,  -0.23,  -0.16, -0.093, -0.024, -0.099,  -0.14, 
   79.,    5.0,   0.27,  0.021,  0.019,  0.019,  0.021,  0.032, -0.021,  0.047,  0.017, 
   74.,    3.0,   0.19,   0.10,   0.12,  0.090,   0.16,  0.059, -0.016,   0.15,   0.11, 
   38.,    3.0,   0.23,  0.054, -0.014,  0.042,  0.043,  0.036,  0.030,   0.11,  0.073, 
   31.,    0.0,    0.0,  0.065,   0.18,  0.074,    0.0,  0.032,    0.0,   0.23,   0.19, 
   19.,    4.0,   0.48, 0.0055, -0.0050,  0.044, -0.044, -0.0065, -0.048,  0.053,  0.039, 
   34.,    1.0,   0.20,  0.036, -0.028,  0.033,  0.049,   0.11,  0.049,  0.075,  0.040, 
   51.,    2.0,   0.20,   0.13,   0.12,   0.14,   0.13,  0.094,   0.12,   0.14,   0.11, 
   78.,    5.0,   0.24,  0.093,   0.11,   0.11,  0.065,  0.086, -0.0070,  0.072,  0.042, 
   33.,    0.0,   0.15,   0.12,   0.14,  0.090,  0.097,  0.077, -0.020,  0.084,  0.041, 
   92.,    2.0,   0.20,  0.048,  0.097, -0.058,  0.036,  0.020, -0.015,   0.15,   0.11, 
   13.,    4.0,    1.0,  -0.11,  -0.19,  -0.19,  -0.29,  -0.34,  -0.39,  -0.47,  -0.48, 
   46.,    5.0,   0.46,  -0.11,  -0.11,  -0.11,  -0.18,  -0.17,  -0.22,  -0.14,  -0.17, 
   43.,    4.0,   0.54, -0.038,  -0.18, -0.088,  -0.16, -0.073, -0.060, -0.00020, -0.014, 
   90.,    2.0,   0.44, -0.058, -0.049,  0.069,  0.016, -0.078, -0.066, -0.095,  -0.13, 
   90.,    4.0,   0.62, -0.038, -0.097, -0.097,  -0.22, -0.042,  -0.16, -0.089,  -0.10, 
   28.,    5.0,   0.43,  0.014,  0.035,   0.15, -0.066,  0.081, -0.053,  -0.11,  -0.15, 
   95.,    4.0,   0.27,   0.15,   0.19,   0.19,   0.18,   0.16,   0.21,   0.27,   0.26, 
   30.,    2.0,   0.14,  0.076,  0.076, 0.0010,  0.059,  0.090,  0.042,   0.21,   0.17, 
   2.0,    4.0,   0.61,  0.065,   0.29,   0.14,  0.085,  0.097,  0.066, -0.079, -0.092, 
   21.,    2.0,   0.28, 0.0023,  0.014, -0.059, -0.018, 0.0060,  0.068,  0.066,  0.032, 
   90.,    4.0,   0.62, -0.038, -0.097, -0.097,  -0.22, -0.042,  -0.16, -0.089,  -0.10, 
   95.,    1.0,   0.28,   0.36,   0.54,   0.54,   0.58,   0.48,  0.036, -0.0058, -0.049, 
   79.,    2.0,   0.30, -0.031, -0.039, -0.082, -0.035,  -0.11, -0.024,  0.043, 0.0090, 
   44.,    1.0,   0.32,  0.035,  0.095,  0.041, -0.077,  0.084, -0.034, -0.042, -0.085, 
   50.,    2.0,   0.56,  -0.15,  -0.20,  -0.13,  -0.15,  -0.13,  -0.16,  -0.22,  -0.26, 
   69.,    3.0,   0.24, -0.015, -0.014,   0.20,  0.037,  0.061,  0.080,   0.10,  0.064, 
   41.,    2.0,   0.25, 0.0036,  0.043,   0.14,  0.032,  0.023, -0.011,  0.095,  0.061, 
   85.,    3.0,   0.29,  -0.10, -0.084,  -0.12, -0.054, -0.064, -0.087,  0.047,  0.011, 
   51.,    2.0,   0.20,   0.13,   0.12,   0.14,   0.13,  0.094,   0.12,   0.14,   0.11, 
   29.,    5.0,   0.41,  0.080,   0.36,   0.16, -0.0065,   0.29,   0.27, -0.099,  -0.13, 
   68.,    5.0,   0.20,  0.017,  0.077,  0.083,   0.15,   0.11,  0.081,   0.12,  0.090, 
   13.,    2.0,    1.0, -0.094,  -0.20,  -0.20,  -0.20,  -0.27,  -0.39,  -0.66,  -0.70, 
   10.,    2.0,   0.25, 0.0060,  0.013,  0.019,  0.017,  0.014, -0.074,  0.095,  0.061, 
   58.,    1.0,   0.19, -0.036, -0.029, -0.088,  -0.11,  -0.19, -0.073,  0.087,  0.052, 
   68.,    3.0,   0.23,   0.12,  0.053,  0.063,  0.062,  0.098,  0.087,   0.11,  0.073, 
   69.,    0.0,   0.36,  -0.17,  -0.18,  -0.28,  -0.20,  -0.19,  -0.22,  -0.13,  -0.17, 
   32.,    1.0,   0.97,  -0.19, -0.034,  -0.14, -0.034,  -0.40,  -0.17,  -0.70,  -0.73, 
   20.,    0.0,   0.67,  -0.14, -0.082, -0.00050,  -0.22,  -0.16,  0.016,  -0.44,  -0.48, 
   34.,    2.0,   0.32,  0.016, 0.0090,  0.025, -0.088,  0.052, -0.061,  0.024, -0.016, 
   70.,    0.0,   0.31,  0.078, -0.047, -0.095,  -0.13,   0.12,  -0.13, -0.080,  -0.12, 
   43.,    4.0,   0.54, -0.038,  -0.18, -0.088,  -0.16, -0.073, -0.060, -0.00020, -0.014, 
   0.0,    1.0,   0.36, -0.026,  -0.10,  -0.10,  -0.11,  -0.14,  0.010, -0.089,  -0.13, 
   46.,    3.0,   0.47, -0.092, -0.015, -0.040, -0.077, -0.025,  -0.11,  -0.13,  -0.17, 
   13.,    4.0,    1.0,  -0.11,  -0.19,  -0.19,  -0.29,  -0.34,  -0.39,  -0.47,  -0.48, 
   31.,    3.0,   0.17,   0.10,  0.074,  0.039,  0.074,  0.078,  0.016,   0.16,   0.13, 
   85.,    1.0,   0.28, -0.022, -0.039, -0.048, -0.023, -0.046, -0.0080, -0.0078, -0.051, 
   33.,    0.0,   0.15,   0.12,   0.14,  0.090,  0.097,  0.077, -0.020,  0.084,  0.041, 
   0.0,    4.0,   0.54, 0.00060, 0.0065, -0.0035,  0.017, -0.022,  0.068, -0.0073, -0.021, 
   44.,    4.0,   0.34,   0.16,   0.18,   0.12,  0.093,   0.16,  0.028,   0.19,   0.18, 
   72.,    5.0,   0.68,  -0.24,  -0.11,  -0.10,  -0.21,  -0.14,  -0.27,  -0.37,  -0.40, 
   34.,    2.0,   0.32,  0.016, 0.0090,  0.025, -0.088,  0.052, -0.061,  0.024, -0.016, 
   3.0,    4.0,   0.49, -0.045, -0.064,  -0.10,  -0.11,  -0.11,  -0.12,  0.042,  0.028, 
   98.,    4.0,   0.54, -0.026, -0.066, -0.087,  0.060, 0.0050, -0.060, -0.0073, -0.021, 
   0.0,    4.0,   0.54, 0.00060, 0.0065, -0.0035,  0.017, -0.022,  0.068, -0.0073, -0.021, 
   49.,    1.0,   0.34,  0.014,  0.074,   0.21,  0.058,   0.11,   0.16, -0.064,  -0.11, 
   58.,    5.0,   0.24,  0.016,  0.059,  0.065,  0.098,  0.066, -0.026,  0.072,  0.042, 
   85.,    3.0,   0.29,  -0.10, -0.084,  -0.12, -0.054, -0.064, -0.087,  0.047,  0.011, 
   37.,    1.0,   0.33,   0.11,  0.081,   0.22, -0.050,  0.017,   0.21, -0.056, -0.099, 
   49.,    0.0,   0.32, -0.060, -0.038,  0.097, -0.029, -0.024,  -0.18, -0.093,  -0.13, 
   27.,    1.0,   0.19,  0.072,   0.14,   0.14,   0.12,  0.027, -0.055,  0.087,  0.052, 
   54.,    5.0,   0.37,  -0.17, -0.069, -0.061,  -0.14,  -0.13,  0.013, -0.057, -0.088, 
   8.0,    0.0,   0.10, -0.042, -0.010, -0.030, -0.030, -0.082,  -0.10,   0.13,  0.085, 
   86.,    2.0,   0.30,  0.072,  0.085,  0.079,  0.073,  0.066,  -0.11,  0.040, 0.0060, 
   9.0,    2.0,   0.28,  0.020,  0.070,  0.066,  0.087, -0.0013, -0.096,  0.063,  0.029, 
   90.,    1.0,   0.36,  -0.17, -0.018, -0.0050,   0.12,  0.053,  -0.14, -0.085,  -0.13, 
   54.,    0.0,    0.0,  0.066,   0.18,   0.23,  0.052,  0.081,    0.0,   0.23,   0.19, 
   14.,    1.0,   0.27, 0.0078,  -0.10,  -0.17, -0.028, -0.094,   0.10, 0.00025, -0.043, 
   13.,    1.0,    1.0, -0.033, -0.034, -0.034,  -0.17,  -0.11,  -0.21,  -0.73,  -0.77, 
   24.,    1.0,   0.50, -0.0037, -0.093,  0.042,  0.061,  0.015,  0.045,  -0.23,  -0.27, 
   68.,    2.0,   0.35, -0.095, -0.0090, -0.066, -0.066, -0.051, -0.077, -0.0056, -0.045, 
   10.,    4.0,   0.45,  0.034, -0.040, -0.040,  0.046, 0.0040,  0.072,  0.087,  0.072, 
   31.,    5.0,   0.33,  -0.12,  -0.15, -0.046, -0.035,  -0.10, -0.035, -0.0095, -0.041, 
   86.,    2.0,   0.30,  0.072,  0.085,  0.079,  0.073,  0.066,  -0.11,  0.040, 0.0060, 
   99.,    5.0,   0.32, -0.062, -0.062,  -0.14, -0.079, -0.082,  0.019, -0.0034, -0.035, 
   25.,    4.0,   0.69, -0.063,  0.019,  0.019, -0.069, -0.057,  0.036,  -0.16,  -0.17, 
   24.,    2.0,   0.51,  0.071,  0.074, -0.0040,  0.081,   0.11,  0.018,  -0.17,  -0.21, 
   10.,    1.0,   0.19, -0.0085,  0.014,  -0.19,  -0.13, -0.060, -0.059,  0.083,  0.048, 
   78.,    5.0,   0.24,  0.093,   0.11,   0.11,  0.065,  0.086, -0.0070,  0.072,  0.042, 
   89.,    3.0,   0.40,  0.098,  0.075,  0.075,  0.043,  0.065,  0.011, -0.059, -0.096, 
   30.,    0.0,   0.26, -0.023,  -0.16,  -0.16,  0.072,  -0.14, -0.011, -0.026, -0.068, 
   75.,    2.0,   0.16,  0.045,  0.060,   0.12,  0.033, -0.021,   0.12,   0.19,   0.15, 
   97.,    0.0,   0.13,   0.14,  0.083,  0.035,  0.022,  0.085,   0.18,   0.10,  0.061, 
   75.,    2.0,   0.16,  0.045,  0.060,   0.12,  0.033, -0.021,   0.12,   0.19,   0.15, 
   84.,    1.0,   0.20, 0.0030, -0.040,  -0.10,  0.033, 0.0085,  0.076,  0.077,  0.042, 
   26.,    0.0,   0.17,   0.24,   0.28,   0.25,   0.30,   0.30,  0.015,  0.058,  0.015, 
   68.,    5.0,   0.20,  0.017,  0.077,  0.083,   0.15,   0.11,  0.081,   0.12,  0.090, 
   89.,    3.0,   0.40,  0.098,  0.075,  0.075,  0.043,  0.065,  0.011, -0.059, -0.096, 
   99.,    5.0,   0.32, -0.062, -0.062,  -0.14, -0.079, -0.082,  0.019, -0.0034, -0.035, 
   90.,    4.0,   0.62, -0.038, -0.097, -0.097,  -0.22, -0.042,  -0.16, -0.089,  -0.10, 
   81.,    4.0,   0.61,  -0.15,  -0.25,  -0.28, -0.020,  -0.10,  -0.17, -0.078, -0.091, 
   44.,    4.0,   0.34,   0.16,   0.18,   0.12,  0.093,   0.16,  0.028,   0.19,   0.18, 
   28.,    3.0,   0.53, -0.013,  0.011,  0.011,   0.15,  0.097,  0.088,  -0.19,  -0.23, 
   95.,    1.0,   0.28,   0.36,   0.54,   0.54,   0.58,   0.48,  0.036, -0.0058, -0.049, 
   76.,    2.0,   0.23,  0.063,  0.065,   0.17,  0.094,  0.051,   0.17,   0.12,  0.081, 
   97.,    4.0,   0.46,  0.092,  0.039,  0.067, -0.038,  0.047,   0.16,  0.077,  0.062, 
   65.,    1.0,   0.12, -0.059,  -0.12,  -0.12,  0.085,   0.14,  0.085,   0.16,   0.12, 
   63.,    0.0,   0.17,  -0.11,  -0.17,  -0.13, -0.046, -0.015, -0.046,  0.058,  0.015, 
   26.,    3.0,   0.44,  -0.15, -0.041, -0.041, -0.048,  0.073,  -0.15,  -0.11,  -0.14, 
   46.,    3.0,   0.47, -0.092, -0.015, -0.040, -0.077, -0.025,  -0.11,  -0.13,  -0.17, 
   95.,    4.0,   0.27,   0.15,   0.19,   0.19,   0.18,   0.16,   0.21,   0.27,   0.26, 
   53.,    2.0,   0.27, -0.042, -0.0085,  0.014,  0.051, -0.020, -0.039,  0.074,  0.040, 
   22.,    5.0,    1.0,  -0.59,  -0.56,  -0.62,  -0.58,  -0.52,  -0.62,  -0.69,  -0.72, 
   0.0,    5.0,   0.28,  0.068,  0.074,  0.074,  0.043,  0.029, -0.047,  0.032, 0.0020, 
   62.,    2.0,   0.56, -0.037, -0.046, -0.055, -0.062, -0.045, -0.031,  -0.22,  -0.26, 
   5.0,    0.0,   0.13,  0.049, -0.0030, -0.059,  0.049, -0.034,  0.010,   0.10,  0.061, 
   76.,    5.0,   0.26, -0.0033,  0.020, -0.0040, -0.0040, -0.060, -0.087,  0.055,  0.025, 
   93.,    0.0,   0.30,  -0.14,  -0.13, -0.038,  -0.18,  -0.19,  -0.14, -0.071,  -0.11, 
   44.,    4.0,   0.34,   0.16,   0.18,   0.12,  0.093,   0.16,  0.028,   0.19,   0.18, 
   61.,    3.0,   0.34, -0.089,  -0.12, -0.087, -0.095,  -0.13,  -0.11, -0.0058, -0.043, 
   73.,    5.0,   0.30,  0.035,  0.014,  0.040, -0.061, -0.0055, -0.0040,  0.021, -0.011, 
   62.,    0.0,   0.20,  0.079,  0.089,   0.22, -0.088,   0.13,  0.020,  0.035, -0.0070, 
   25.,    5.0,   0.33,   0.19,   0.24,   0.25,   0.16,   0.17,  0.099, -0.015, -0.046, 
   6.0,    2.0,   0.25,  0.012, 0.0085,  -0.12,  0.069,  0.065,  0.048,  0.091,  0.057, 
   49.,    2.0,   0.50, -0.063, -0.023, 0.0020,  -0.12, -0.083,  -0.10,  -0.16,  -0.19, 
   44.,    4.0,   0.34,   0.16,   0.18,   0.12,  0.093,   0.16,  0.028,   0.19,   0.18, 
   76.,    2.0,   0.23,  0.063,  0.065,   0.17,  0.094,  0.051,   0.17,   0.12,  0.081, 
   17.,    2.0,   0.53, -0.037, -0.00050, -0.030, -0.072, -0.070, -0.024,  -0.19,  -0.23, 
   19.,    0.0,   0.18, -0.063, -0.0055,  -0.12,  -0.12,  -0.12, -0.033,  0.050, 0.0080, 
   93.,    2.0,   0.47,  -0.12,  -0.11, -0.058,  -0.15, -0.092,  -0.20,  -0.13,  -0.17, 
   11.,    2.0,   0.39, -0.018, 0.0020,  0.019,  0.018,  0.024, -0.067, -0.044, -0.083, 
   44.,    3.0,   0.16,   0.13,   0.16,  0.044,   0.14,   0.13,  0.057,   0.18,   0.14, 
   13.,    2.0,    1.0, -0.094,  -0.20,  -0.20,  -0.20,  -0.27,  -0.39,  -0.66,  -0.70, 
   74.,    1.0,    0.0,  0.060,   0.16,    0.0,   0.24,   0.12,    0.0,   0.28,   0.24, 
   49.,    4.0,   0.67, -0.051, -0.045, -0.045, 0.0070,  0.026,  0.033,  -0.13,  -0.15, 
   36.,    2.0,   0.15,  0.074,   0.15,   0.15,   0.16,  0.053, -0.013,   0.19,   0.16, 
   45.,    1.0,   0.37, -0.040,  -0.20,  -0.23,  -0.16, -0.093, -0.024, -0.099,  -0.14, 
   72.,    0.0,   0.52,  0.077,   0.32, -0.028,   0.18,  0.067,  0.093,  -0.29,  -0.33, 
   14.,    1.0,   0.27, 0.0078,  -0.10,  -0.17, -0.028, -0.094,   0.10, 0.00025, -0.043, 
   60.,    0.0,   0.19,  -0.13,  -0.10,  -0.19,  -0.13, -0.077, -0.061,  0.042,    0.0, 
   40.,    1.0,   0.14,  0.043,  0.065, 0.0060,  0.051, -0.038,  0.047,   0.13,  0.099, 
   32.,    3.0,   0.56, -0.069, -0.049,  0.083,   0.15, -0.054,   0.17,  -0.23,  -0.26, 
   21.,    3.0,   0.26,  0.016, -0.027,  0.012, -0.047, -0.034, -0.030,  0.079,  0.043, 
   80.,    1.0,   0.16, -0.023, -0.0045, -0.0045, -0.082,  -0.10,  -0.16,   0.11,  0.077, 
   70.,    4.0,   0.48, -0.045, -0.052, -0.013,  -0.21,  -0.11,  -0.15,  0.053,  0.039, 
   70.,    3.0,   0.18, -0.016, -0.020, -0.0090,   0.13,   0.16, 0.0060,   0.15,   0.12, 
   23.,    3.0,   0.41, -0.023, -0.0050,   0.12, -0.062, -0.058,  0.071, -0.071,  -0.11, 
   89.,    1.0,   0.22, -0.020, -0.015,  0.096, -0.041,  -0.11, -0.072,  0.054,  0.019, 
   60.,    3.0,   0.19,   0.20,  0.083,   0.15,   0.11,   0.13,  0.063,   0.15,   0.11, 
   71.,    5.0,   0.24,  0.041,  0.060,  0.093, -0.0040,  0.029,  0.016,  0.073,  0.043, 
   46.,    5.0,   0.46,  -0.11,  -0.11,  -0.11,  -0.18,  -0.17,  -0.22,  -0.14,  -0.17, 
   78.,    5.0,   0.24,  0.093,   0.11,   0.11,  0.065,  0.086, -0.0070,  0.072,  0.042, 
   64.,    5.0,   0.22,  0.048,  0.055, 0.0020,  0.049,  0.027,   0.11,  0.099,  0.068, 
   4.0,    1.0,   0.32, -0.062, -0.073,   0.23,  0.060,  -0.11,   0.16, -0.042, -0.085, 
   21.,    0.0,   0.14,  0.065, -0.013, -0.013,  0.014, -0.044, -0.086,  0.094,  0.051, 
   90.,    2.0,   0.44, -0.058, -0.049,  0.069,  0.016, -0.078, -0.066, -0.095,  -0.13, 
   48.,    3.0,   0.25,  0.032,  0.069, -0.084, -0.036, -0.022, -0.038,  0.091,  0.055, 
   50.,    4.0,   0.77,  -0.13,  -0.15,  -0.24,  -0.16,  -0.16,  -0.12,  -0.24,  -0.25, 
   67.,    3.0,   0.48, -0.049, -0.059, -0.042, -0.051, -0.018,  -0.10,  -0.14,  -0.18, 
   4.0,    4.0,   0.72, -0.078, -0.092, -0.089,  -0.10, -0.059, -0.066,  -0.18,  -0.19, 
   40.,    1.0,   0.14,  0.043,  0.065, 0.0060,  0.051, -0.038,  0.047,   0.13,  0.099, 
   20.,    2.0,   0.65, -0.021, -0.069, -0.087, -0.0075, 0.0030, -0.047,  -0.31,  -0.35, 
   81.,    5.0,   0.28, -0.023, -0.028, 0.0035, 0.0075, -0.036,  -0.10,  0.039, 0.0090, 
   20.,    4.0,   0.68,  0.024,   0.22,  0.076,  0.019,  0.031, -0.066,  -0.15,  -0.16, 
   21.,    3.0,   0.26,  0.016, -0.027,  0.012, -0.047, -0.034, -0.030,  0.079,  0.043, 
   99.,    0.0,    0.0,   0.18,   0.18,  0.070,   0.14,   0.19,   0.13,   0.23,   0.19, 
   76.,    5.0,   0.26, -0.0033,  0.020, -0.0040, -0.0040, -0.060, -0.087,  0.055,  0.025, 
   44.,    4.0,   0.34,   0.16,   0.18,   0.12,  0.093,   0.16,  0.028,   0.19,   0.18, 
   79.,    1.0,   0.20,  0.072,  0.043, -0.031, 0.00050,  0.056,  0.010,  0.075,  0.040, 
   68.,    5.0,   0.20,  0.017,  0.077,  0.083,   0.15,   0.11,  0.081,   0.12,  0.090, 
   78.,    3.0,   0.37,  0.021,  0.010,  0.050,  0.017,  0.069, -0.024, -0.038, -0.075, 
   41.,    1.0,   0.27, -0.00073,  0.074,  0.066, -0.016,  0.043,  -0.17, 0.0083, -0.035, 
   74.,    4.0,   0.55, -0.039,  -0.17,  -0.21,  0.030, -0.0027, 0.0040, -0.012, -0.026, 
   77.,    3.0,   0.27, -0.0072, -0.018, -0.049, -0.051, -0.032,  -0.11,  0.070,  0.034, 
   67.,    0.0,   0.39,  -0.13,  -0.21, -0.064,  -0.14,  -0.21, -0.099,  -0.16,  -0.20, 
   50.,    3.0,   0.42,   0.13,  0.019, -0.0010,  0.079,  0.099,   0.10, -0.089,  -0.12, 
   37.,    2.0,    0.0,   0.12,   0.15,   0.37,   0.15,   0.28,   0.29,   0.35,   0.31, 
   56.,    4.0,   0.59, -0.020, -0.096,  -0.12, -0.010,  0.043, -0.046, -0.057, -0.070, 
   84.,    5.0,   0.25, -0.018,  0.012, -0.016,  0.015,  0.023,  0.092,  0.065,  0.035, 
   40.,    3.0,   0.15,  0.077,  0.070,  0.096,  0.083,   0.10,  0.047,   0.19,   0.15, 
   58.,    0.0,   0.10,  0.072,  0.021,  0.021,   0.11,  0.056,  0.092,   0.13,  0.085, 
   16.,    3.0,   0.30, -0.047, -0.087,   0.12, -0.076, -0.069,   0.12,  0.035, -0.0030, 
