     i,      c,     ev,    dom,    knn,    lrg,   mean,    med,    reg, 
   57.,    4.0,  0.031,    0.0,    0.0,    0.0,   0.11,  0.063,  0.054, 
   92.,    2.0,  0.062,  0.031,    0.0,   0.13,   0.12,  0.062,  0.091, 
   51.,    5.0, 0.0078,  0.012,    0.0,  0.020,   0.16,   0.12,   0.12, 
   99.,    0.0,   0.58, -0.080,   0.28,   0.16,  -0.35,  -0.43,  -0.29, 
   76.,    0.0,   0.36,   0.15,  -0.20,  -0.20,  -0.12,  -0.20, -0.070, 
   91.,    4.0,  0.031,   0.11,    0.0, 6.9e-18,   0.11,  0.063,   0.10, 
   42.,    2.0,   0.25, -0.094,    0.0,  0.012, -0.070,  -0.13, -0.094, 
   50.,    4.0,  0.031,    0.0,    0.0,    0.0,   0.11,  0.063,  0.057, 
   88.,    4.0,  0.031,   0.11,   0.34,   0.30,   0.11,  0.063,   0.10, 
   81.,    3.0,  0.031, -5.0e-05, -0.031, -0.084,  0.058,    0.0,  0.043, 
   65.,    2.0,   0.25,  0.039,  -0.13,  -0.18, -0.070,  -0.13, -0.097, 
   42.,    5.0,  0.047, -0.0039, -0.0078, 0.00031,   0.12,  0.078,   0.17, 
   7.0,    2.0,   0.50,   0.25,    0.0,   0.10,  -0.32,  -0.38,   0.12, 
   11.,    4.0,  0.031,    0.0,    0.0, 0.0083,   0.11,  0.063,  0.061, 
   21.,    3.0,    0.0,  0.031,  0.031,  0.015,  0.090,  0.031,   0.10, 
   95.,    2.0,   0.50,    0.0,   0.50,   0.29,  -0.32,  -0.38,   0.12, 
   79.,    0.0,   0.21,   0.30,   0.15,   0.25,  0.033, -0.050,  0.082, 
   90.,    3.0,   0.12,   0.19,    0.0,  -0.23, -0.036, -0.094, -0.038, 
   32.,    2.0,   0.16,  0.043,    0.0,  0.018,  0.017, -0.039,  0.010, 
   3.0,    4.0,   0.25,    0.0,    0.0, 8.4e-05,  -0.11,  -0.16,  0.035, 
   9.0,    5.0,   0.50,  -0.25,  -0.25,  -0.25,  -0.34,  -0.37,  -0.29, 
   79.,    1.0,  0.022, 0.0073, -0.0080, 0.0084,  0.066, 0.0073,  0.073, 
   22.,    1.0,  0.070,  0.025,  0.025, 0.0049,  0.018, -0.041, -0.036, 
   33.,    2.0,   0.16,  0.043,    0.0,  0.018,  0.017, -0.039,  0.010, 
   43.,    3.0,  0.031, -5.0e-05,    0.0, 0.0051,  0.058,    0.0,  0.055, 
   84.,    4.0,  0.094, -0.031, -0.031, -0.035,  0.048,    0.0,  0.011, 
   84.,    2.0,  0.062,  0.016, -0.016, -0.030,   0.12,  0.062,  0.058, 
   28.,    2.0,  0.077,    0.0,  0.047,  0.040,   0.10,  0.047,  0.027, 
   88.,    2.0,   0.50,  -0.34,  -0.44,  -0.44,  -0.32,  -0.38,  -0.35, 
   55.,    3.0,  0.062, -0.031,    0.0, -0.024,  0.027, -0.031,  0.011, 
   17.,    2.0,  0.077,  0.086,  0.020,  0.017,   0.10,  0.047,  0.027, 
   17.,    4.0,   0.22, -0.062, -0.062, -0.058, -0.079,  -0.12,  -0.13, 
   62.,    1.0,  0.014, -0.0080,  0.015, -0.034,  0.074,  0.015,   0.16, 
   73.,    1.0,  0.022, 0.0037,    0.0, -0.011,  0.066, 0.0073, -0.020, 
   50.,    1.0,  0.010, -0.0040, -0.0040, -0.0040,  0.078,  0.019,  0.044, 
   89.,    3.0,   0.12,  0.018, -0.094, -0.056, -0.036, -0.094, -0.038, 
   99.,    1.0, 0.0010, 0.0020,  0.028, -0.0060,  0.087,  0.028, -0.025, 
   14.,    4.0,  0.031,    0.0,    0.0, 0.0021,   0.11,  0.063,  0.049, 
   14.,    0.0,   0.42,  0.084,   0.16,   0.28,  -0.18,  -0.26,  -0.12, 
   88.,    4.0,  0.031,   0.11,   0.34,   0.30,   0.11,  0.063,   0.10, 
   37.,    5.0,  0.039, -0.016, -0.0078, -0.0055,   0.13,  0.086,   0.18, 
   7.0,    1.0,   0.50,    0.0,    0.0,  0.026,  -0.42,  -0.47,  -0.21, 
   45.,    3.0,  0.035,  0.092,    0.0, -0.0095,  0.054, -0.0039,  0.038, 
   35.,    5.0,   0.19,    0.0,    0.0, 0.00072, -0.024, -0.063,  0.020, 
   11.,    5.0,  0.047, -0.016, -0.031, -0.021,   0.12,  0.078,  0.084, 
   96.,    1.0,   0.50,  -0.25,  -0.25,  -0.27,  -0.42,  -0.47,  -0.21, 
   60.,    2.0,   0.12, -0.055,    0.0, -1.4e-17,  0.056,    0.0, -0.029, 
   71.,    5.0,   0.37,  -0.23,  -0.19,  -0.25,  -0.21,  -0.25,  -0.23, 
   43.,    0.0,  0.042,   0.46,    0.0,  0.010,   0.20,   0.11,   0.22, 
   5.0,    5.0,   0.25, -0.062,    0.0,  0.063, -0.087,  -0.12, -0.035, 
   0.0,    1.0, 0.0060,   0.15,   0.15,   0.15,  0.082,  0.023,  0.027, 
   54.,    2.0,  0.062,  0.052,   0.13,   0.13,   0.12,  0.062,  0.058, 
   68.,    3.0,    0.0,  0.031,  0.031,  0.022,  0.090,  0.031,  0.074, 
   4.0,    3.0,   0.12, 0.0020,  -0.12,  -0.16, -0.036, -0.094,  0.039, 
   50.,    1.0,  0.010, -0.0040, -0.0040, -0.0040,  0.078,  0.019,  0.044, 
   60.,    3.0,    0.0,  0.031,    0.0,    0.0,  0.090,  0.031,  0.065, 
   99.,    5.0, 0.0078,  0.012, 0.0078,   0.10,   0.16,   0.12,   0.12, 
   74.,    1.0,  0.022, 0.0037,    0.0, -0.011,  0.066, 0.0073, -0.020, 
   44.,    2.0,   0.19,  -0.10, -0.063, -0.097, -0.0071, -0.063, -0.064, 
   28.,    0.0,   0.38,   0.12,    0.0,  -0.14,  -0.15,  -0.23, -0.092, 
   3.0,    3.0,   0.12,  0.064,    0.0,  0.025, -0.036, -0.094,  0.039, 
   27.,    2.0,  0.046, -0.016, -0.016, -0.069,   0.14,  0.078,  0.053, 
   86.,    0.0,   0.16,   0.35,    0.0,  -0.29,  0.084,    0.0,   0.11, 
   49.,    1.0,  0.014,  0.031,  0.015,  0.013,  0.074,  0.015,  0.040, 
   29.,    2.0,  0.077,    0.0,    0.0,  0.028,   0.10,  0.047,  0.019, 
   26.,    0.0,   0.38,   0.12,    0.0,   0.23,  -0.15,  -0.23, -0.087, 
   74.,    2.0,  0.046,  0.067,   0.14,  0.095,   0.14,  0.078,  0.066, 
   0.0,    1.0, 0.0060,   0.15,   0.15,   0.15,  0.082,  0.023,  0.027, 
   2.0,    4.0,   0.25,    0.0,    0.0, 8.4e-05,  -0.11,  -0.16,  0.035, 
   89.,    4.0,  0.031,   0.11,  0.063,  0.066,   0.11,  0.063,   0.10, 
   96.,    2.0,   0.50,    0.0,    0.0,  -0.25,  -0.32,  -0.38,   0.12, 
   20.,    5.0,   0.25, -0.062,   0.25,  0.054, -0.087,  -0.12, -0.062, 
   31.,    5.0,   0.19,    0.0,    0.0,  0.081, -0.024, -0.063,  0.030, 
   12.,    0.0,  0.054,   0.45, -0.013,  -0.14,   0.19,   0.10,   0.21, 
   35.,    2.0,   0.33,    0.0,    0.0, -0.0029,  -0.15,  -0.20, -0.068, 
   84.,    2.0,  0.062,  0.016, -0.016, -0.030,   0.12,  0.062,  0.058, 
   78.,    0.0,   0.36,   0.15,    0.0, -0.063,  -0.12,  -0.20, -0.057, 
   7.0,    2.0,   0.50,   0.25,    0.0,   0.10,  -0.32,  -0.38,   0.12, 
   38.,    2.0,   0.12, -0.031, -0.062, -0.0072,  0.056,    0.0,  0.029, 
   18.,    1.0,  0.029, -0.019, -0.015, 0.0063,  0.059,    0.0, -0.038, 
   90.,    0.0,   0.16,   0.35,    0.0, -0.040,  0.084,    0.0,   0.11, 
   12.,    4.0,  0.031,  0.031,    0.0, -0.0050,   0.11,  0.063,   0.10, 
   26.,    1.0, 0.0060, 0.0060,    0.0, 0.0054,  0.082,  0.023,  0.027, 
   67.,    0.0,   0.11,   0.39, -0.019, -0.020,   0.13,  0.044,   0.19, 
   29.,    2.0,  0.077,    0.0,    0.0,  0.028,   0.10,  0.047,  0.019, 
   6.0,    0.0, 0.0075,   0.50,    0.0, 0.0034,   0.23,   0.15, -0.061, 
   6.0,    4.0,   0.50,    0.0,    0.0,  -0.20,  -0.36,  -0.41, -0.010, 
   18.,    4.0,   0.16, -0.078,  0.094,  0.029, -0.016, -0.063, -0.054, 
   71.,    5.0,   0.37,  -0.23,  -0.19,  -0.25,  -0.21,  -0.25,  -0.23, 
   4.0,    3.0,   0.12, 0.0020,  -0.12,  -0.16, -0.036, -0.094,  0.039, 
   22.,    5.0,   0.50,  -0.16,  -0.25,  -0.21,  -0.34,  -0.37,  -0.32, 
   24.,    0.0,   0.38,   0.12,    0.0,  0.097,  -0.15,  -0.23, -0.084, 
   7.0,    2.0,   0.50,   0.25,    0.0,   0.10,  -0.32,  -0.38,   0.12, 
   1.0,    3.0,   0.12,  0.064,    0.0,  0.025, -0.036, -0.094,  0.039, 
   88.,    0.0,   0.16,   0.35,    0.0,  0.043,  0.084,    0.0,   0.11, 
   21.,    2.0,  0.096, 0.0047, -0.066, -0.041,  0.084,  0.028,  0.094, 
   98.,    5.0,   0.12,    0.0,    0.0, -0.0032,  0.039,    0.0, 0.0011, 
   53.,    1.0,  0.029, -0.023, -0.015, 0.0061,  0.059,    0.0,  0.024, 
   51.,    5.0, 0.0078,  0.012,    0.0,  0.020,   0.16,   0.12,   0.12, 
   8.0,    2.0,    1.0,  -0.50,  -0.50,  -0.50,  -0.83,  -0.88,  -0.43, 
   95.,    2.0,   0.50,    0.0,   0.50,   0.29,  -0.32,  -0.38,   0.12, 
   98.,    3.0,    0.0,   0.13,   0.12,   0.17,  0.090,  0.031,   0.17, 
   7.0,    3.0,   0.25,   0.13,    0.0, -0.050,  -0.16,  -0.22,  0.018, 
   4.0,    0.0,  0.015,   0.49, -0.0037, 0.0014,   0.23,   0.14,   0.12, 
   66.,    1.0, 0.0060,    0.0,    0.0, 0.0033,  0.082,  0.023, -0.025, 
   90.,    4.0,  0.031,   0.11,    0.0, 6.9e-18,   0.11,  0.063,   0.10, 
   79.,    0.0,   0.21,   0.30,   0.15,   0.25,  0.033, -0.050,  0.082, 
   92.,    5.0,   0.16, -0.070,    0.0,  -0.12, 0.0079, -0.031, -0.012, 
   11.,    5.0,  0.047, -0.016, -0.031, -0.021,   0.12,  0.078,  0.084, 
   26.,    4.0,  0.031,    0.0,    0.0, -0.012,   0.11,  0.063,  0.054, 
   2.0,    0.0,  0.015,   0.49,    0.0, -0.00050,   0.23,   0.14,   0.12, 
   55.,    0.0,   0.12,   0.39,   0.14,  0.064,   0.12,  0.038,   0.17, 
   54.,    4.0,  0.031,    0.0,  0.063,  0.026,   0.11,  0.063,  0.073, 
   38.,    2.0,   0.12, -0.031, -0.062, -0.0072,  0.056,    0.0,  0.029, 
   33.,    2.0,   0.16,  0.043,    0.0,  0.018,  0.017, -0.039,  0.010, 
   50.,    1.0,  0.010, -0.0040, -0.0040, -0.0040,  0.078,  0.019,  0.044, 
   55.,    5.0,  0.016,  0.016, 0.0077,   0.17,   0.15,   0.11,   0.18, 
   15.,    5.0,   0.25, -0.062,  -0.16,  0.024, -0.087,  -0.12, -0.076, 
   38.,    0.0,  0.042,   0.46,   0.34,   0.41,   0.20,   0.11,   0.22, 
   67.,    2.0,  0.030,  0.039, -0.016,  0.058,   0.15,  0.094,  0.065, 
   80.,    3.0,    0.0,  0.016,    0.0, 0.0018,  0.090,  0.031,  0.074, 
   2.0,    2.0,   0.50,    0.0,    0.0, 0.0055,  -0.32,  -0.38,  -0.15, 
   11.,    1.0,  0.014,  0.015,  0.015, -0.0096,  0.074,  0.015, -0.0069, 
   25.,    4.0,  0.031,    0.0,    0.0, -0.019,   0.11,  0.063,  0.061, 
   42.,    4.0,  0.094, -0.031,    0.0, 0.0049,  0.048,    0.0,  0.036, 
   16.,    5.0,   0.12, -0.039,  0.070,  0.032,  0.047, 0.0078,  0.067, 
   96.,    1.0,   0.50,  -0.25,  -0.25,  -0.27,  -0.42,  -0.47,  -0.21, 
   58.,    4.0,  0.031,    0.0,    0.0,    0.0,   0.11,  0.063,  0.054, 
   32.,    2.0,   0.16,  0.043,    0.0,  0.018,  0.017, -0.039,  0.010, 
   13.,    0.0,  0.042,   0.46,  0.013, -0.048,   0.20,   0.11,   0.18, 
   11.,    0.0,   0.48,  0.021,  -0.44,  -0.27,  -0.25,  -0.33,  -0.20, 
   52.,    3.0,  0.062, -0.031,    0.0, -0.0048,  0.027, -0.031,  0.011, 
   33.,    5.0,   0.19, -0.031,    0.0, -0.020, -0.024, -0.063,  0.023, 
   65.,    2.0,   0.25,  0.039,  -0.13,  -0.18, -0.070,  -0.13, -0.097, 
   52.,    2.0,   0.25,  -0.14,  -0.19,  -0.15, -0.070,  -0.13,  -0.13, 
   52.,    4.0,  0.031,    0.0,    0.0,  0.017,   0.11,  0.063,  0.073, 
   56.,    0.0,   0.26,   0.25,  -0.21, -0.080, -0.018,  -0.10,  0.025, 
   66.,    5.0,  0.078, -0.031,    0.0, -0.054,  0.087,  0.047,   0.12, 
   54.,    5.0,  0.016,  0.012,   0.14,  0.081,   0.15,   0.11,   0.18, 
   33.,    5.0,   0.19, -0.031,    0.0, -0.020, -0.024, -0.063,  0.023, 
   3.0,    5.0,   0.25,    0.0,    0.0, -0.0042, -0.087,  -0.12, -0.035, 
   45.,    1.0,  0.029,  0.016,    0.0,  0.012,  0.059,    0.0,  0.025, 
   5.0,    4.0,   0.25,   0.19,    0.0, 0.00043,  -0.11,  -0.16,  0.035, 
   50.,    2.0,   0.12,  -0.11, -0.094, -0.094,  0.056,    0.0, -0.025, 
   69.,    2.0,  0.062,   0.10,  0.062,   0.10,   0.12,  0.062,  0.091, 
   24.,    2.0,  0.093, -0.084,    0.0,   0.32,  0.088,  0.031, -0.0013, 
   16.,    2.0,  0.030,  0.052,    0.0,  0.038,   0.15,  0.094,  0.075, 
   99.,    4.0,  0.031,    0.0,    0.0, 0.0063,   0.11,  0.063,  0.051, 
   79.,    1.0,  0.022, 0.0073, -0.0080, 0.0084,  0.066, 0.0073,  0.073, 
   12.,    0.0,  0.054,   0.45, -0.013,  -0.14,   0.19,   0.10,   0.21, 
   63.,    5.0,   0.30,  -0.13,  -0.23,  -0.20,  -0.13,  -0.17, -0.092, 
   74.,    4.0,   0.19, -0.031,    0.0, -0.077, -0.047, -0.094, -0.090, 
   71.,    0.0,  0.073,   0.43,  0.082,  0.021,   0.17,  0.082,   0.17, 
   80.,    4.0,  0.063, -8.1e-05, -0.031, -0.0070,  0.079,  0.031,  0.043, 
   69.,    5.0,   0.15, -0.0078,  0.039, -0.016,  0.016, -0.024,  0.050, 
   33.,    4.0,   0.38, -0.063,    0.0,  0.021,  -0.24,  -0.28,  -0.23, 
   30.,    3.0,   0.51,  -0.20,    0.0,  0.044,  -0.43,  -0.48,  -0.44, 
   25.,    1.0,  0.014, -0.0080, -0.0080, 0.0085,  0.074,  0.015, -0.022, 
   83.,    2.0,  0.030,  0.047,    0.0, -0.011,   0.15,  0.094,  0.090, 
   68.,    0.0,   0.11,   0.39,  0.088,   0.11,   0.13,  0.044,   0.17, 
   91.,    2.0,   0.50,  -0.21,  -0.38,  -0.33,  -0.32,  -0.38,  -0.35, 
   12.,    3.0,   0.25,  -0.22,  -0.22,  -0.22,  -0.17,  -0.22,  -0.17, 
   14.,    2.0,    0.0,  0.011,  0.093,  0.051,   0.18,   0.12,  0.091, 
   50.,    0.0,   0.86,  -0.36,  -0.63,  -0.31,  -0.63,  -0.71,  -0.58, 
   42.,    0.0,  0.042,   0.46,    0.0,  0.010,   0.20,   0.11,   0.22, 
   29.,    3.0,  0.016,  0.016,    0.0, -0.012,  0.074,  0.016,  0.049, 
   92.,    1.0,  0.061, -0.016,    0.0, -0.014,  0.027, -0.031, -0.049, 
   4.0,    3.0,   0.12, 0.0020,  -0.12,  -0.16, -0.036, -0.094,  0.039, 
   10.,    2.0,  0.046,  0.031, 0.0078,  0.036,   0.14,  0.078,  0.075, 
   66.,    0.0,  0.092,   0.41,  0.019,   0.36,   0.15,  0.063,   0.21, 
   34.,    2.0,   0.33,    0.0,    0.0, -0.0049,  -0.15,  -0.20, -0.068, 
   63.,    1.0,  0.061,    0.0,    0.0,  0.026,  0.027, -0.031, -0.0073, 
   5.0,    4.0,   0.25,   0.19,    0.0, 0.00043,  -0.11,  -0.16,  0.035, 
   94.,    0.0,  0.050,   0.45, -0.0013, -0.00011,   0.19,   0.10,   0.17, 
   31.,    4.0,   0.38, -0.063,    0.0, -0.0018,  -0.24,  -0.28,  -0.27, 
   37.,    5.0,  0.039, -0.016, -0.0078, -0.0055,   0.13,  0.086,   0.18, 
   45.,    0.0,   0.15,   0.36,  -0.10,  0.023,  0.093, 0.0088,   0.14, 
   61.,    2.0,   0.12, -0.055,    0.0, -1.4e-17,  0.056,    0.0, -0.029, 
   91.,    2.0,   0.50,  -0.21,  -0.38,  -0.33,  -0.32,  -0.38,  -0.35, 
   66.,    3.0,    0.0,  0.016,    0.0, 0.0068,  0.090,  0.031,  0.065, 
   76.,    4.0,  0.031,   0.13,   0.16,   0.15,   0.11,  0.063,  0.069, 
   38.,    5.0,  0.039, -0.012,    0.0,   0.20,   0.13,  0.086,   0.18, 
   11.,    4.0,  0.031,    0.0,    0.0, 0.0083,   0.11,  0.063,  0.061, 
   65.,    1.0,  0.061,  0.063,    0.0,   0.12,  0.027, -0.031,  0.076, 
   71.,    2.0,   0.12,  0.039,    0.0,  0.073,  0.056,    0.0,  0.061, 
   75.,    1.0,  0.022,  0.073,    0.0, -0.00072,  0.066, 0.0073,  0.073, 
   65.,    2.0,   0.25,  0.039,  -0.13,  -0.18, -0.070,  -0.13, -0.097, 
   69.,    4.0,  0.094, -0.031, -0.063, -0.047,  0.048,    0.0,  0.036, 
   81.,    0.0,   0.36,   0.15,  -0.20,  -0.24,  -0.12,  -0.20, -0.075, 
   63.,    1.0,  0.061,    0.0,    0.0,  0.026,  0.027, -0.031, -0.0073, 
   21.,    1.0,  0.095, -0.054, -0.066, -0.030, -0.0078, -0.066, -0.061, 
   81.,    4.0,  0.094,  0.062,  0.094,  0.093,  0.048,    0.0,  0.011, 
   7.0,    3.0,   0.25,   0.13,    0.0, -0.050,  -0.16,  -0.22,  0.018, 
   40.,    4.0,  0.094, -0.031, -0.063,  -0.10,  0.048,    0.0, 0.0099, 
   20.,    1.0,  0.045,  0.050, -0.031, -0.032,  0.043, -0.016, -0.0091, 
   61.,    3.0,    0.0,  0.031,    0.0,    0.0,  0.090,  0.031,  0.065, 
   68.,    3.0,    0.0,  0.031,  0.031,  0.022,  0.090,  0.031,  0.074, 
   36.,    1.0,  0.014, -0.0077,  0.016, 0.0088,  0.074,  0.016, -0.021, 
   58.,    0.0,   0.99,  -0.48,    0.0, -1.1e-16,  -0.76,  -0.83,  -0.70, 
   71.,    4.0,  0.094,   0.16, -0.063,  0.083,  0.048,    0.0,  0.062, 
   25.,    2.0,  0.030,  0.047,  0.016,  0.089,   0.15,  0.094,  0.077, 
   66.,    0.0,  0.092,   0.41,  0.019,   0.36,   0.15,  0.063,   0.21, 
   55.,    0.0,   0.12,   0.39,   0.14,  0.064,   0.12,  0.038,   0.17, 
   86.,    4.0,   0.12, -0.062, -0.031, -0.029,  0.016, -0.031, 0.0055, 
   10.,    4.0,  0.031,    0.0,    0.0, -0.056,   0.11,  0.063,  0.073, 
   50.,    5.0, 0.0078,   0.10,    0.0, 0.0083,   0.16,   0.12,   0.12, 
   51.,    5.0, 0.0078,  0.012,    0.0,  0.020,   0.16,   0.12,   0.12, 
   56.,    5.0,  0.016,   0.23,  0.047,   0.12,   0.15,   0.11,   0.16, 
   59.,    3.0,    0.0,  0.031,    0.0,    0.0,  0.090,  0.031,  0.065, 
   81.,    2.0,  0.062,   0.13,  0.034,   0.12,   0.12,  0.062,  0.058, 
   34.,    2.0,   0.33,    0.0,    0.0, -0.0049,  -0.15,  -0.20, -0.068, 
   30.,    5.0,   0.19,    0.0,    0.0,  0.081, -0.024, -0.063,  0.030, 
   22.,    4.0,   0.19,  0.062,    0.0, -0.040, -0.047, -0.094, -0.051, 
   93.,    2.0,   0.25,  -0.15,    0.0, 0.0038, -0.070,  -0.13, -0.032, 
   57.,    3.0,    0.0,  0.031,    0.0,    0.0,  0.090,  0.031,  0.065, 
   28.,    3.0,  0.016,  0.016,    0.0,  0.019,  0.074,  0.016,  0.052, 
   54.,    0.0,   0.12,   0.39, -0.076, -0.093,   0.12,  0.038,   0.17, 
   97.,    3.0,    0.0,   0.19,   0.25,   0.41,  0.090,  0.031,   0.17, 
   61.,    5.0,  0.031,  0.078,    0.0, -3.5e-18,   0.13,  0.094,  0.094, 
   93.,    0.0,  0.050,   0.45, -0.0088, -0.011,   0.19,   0.10,   0.17, 
   6.0,    2.0,   0.50,   0.25,    0.0,   0.10,  -0.32,  -0.38,   0.12, 
   88.,    2.0,   0.50,  -0.34,  -0.44,  -0.44,  -0.32,  -0.38,  -0.35, 
   17.,    1.0,  0.014,  0.047,  0.031, -0.029,  0.074,  0.015, 0.0088, 
   85.,    2.0,  0.062,  0.031,    0.0,  0.054,   0.12,  0.062,  0.091, 
   72.,    1.0, 0.0060, 0.0040, 0.0084,  0.022,  0.082,  0.023, -0.015, 
   50.,    5.0, 0.0078,   0.10,    0.0, 0.0083,   0.16,   0.12,   0.12, 
   13.,    4.0,  0.031,   0.14,   0.34,   0.16,   0.11,  0.063,   0.15, 
   80.,    1.0,  0.029,    0.0, -0.023, 0.00039,  0.059,    0.0, -0.028, 
   89.,    1.0,  0.061,    0.0,  0.031,  0.029,  0.027, -0.031, -0.0073, 
   58.,    3.0,    0.0,  0.031,    0.0,    0.0,  0.090,  0.031,  0.065, 
   14.,    1.0,    0.0, 0.0060,  0.029,  0.025,  0.088,  0.029, -0.029, 
   43.,    3.0,  0.031, -5.0e-05,    0.0, 0.0051,  0.058,    0.0,  0.055, 
   72.,    1.0, 0.0060, 0.0040, 0.0084,  0.022,  0.082,  0.023, -0.015, 
   26.,    3.0,    0.0,  0.031,  0.016,  0.015,  0.090,  0.031,  0.065, 
   79.,    1.0,  0.022, 0.0073, -0.0080, 0.0084,  0.066, 0.0073,  0.073, 
   39.,    3.0,  0.031, -5.0e-05,    0.0, -0.0092,  0.058,    0.0,  0.042, 
   60.,    4.0,  0.031,    0.0,    0.0,    0.0,   0.11,  0.063,  0.054, 
   16.,    1.0,  0.014, -0.00070,  0.015, 0.0028,  0.074,  0.015, -0.023, 
   94.,    4.0,   0.38,  -0.16,  -0.34,  -0.34,  -0.24,  -0.28,  -0.20, 
   57.,    2.0,   0.12, -0.055,    0.0, -1.4e-17,  0.056,    0.0, -0.029, 
   20.,    3.0,    0.0,  0.094,    0.0, 0.0072,  0.090,  0.031,  0.081, 
   13.,    0.0,  0.042,   0.46,  0.013, -0.048,   0.20,   0.11,   0.18, 
   53.,    1.0,  0.029, -0.023, -0.015, 0.0061,  0.059,    0.0,  0.024, 
   63.,    4.0,  0.031,  0.031,    0.0,   0.15,   0.11,  0.063,  0.099, 
   53.,    5.0,  0.016, -0.0078,  0.047,   0.10,   0.15,   0.11,   0.16, 
   70.,    4.0,  0.094, -0.031,    0.0,  0.096,  0.048,    0.0,  0.036, 
   70.,    2.0,   0.12,  0.039, -0.062, -0.062,  0.056,    0.0,  0.028, 
   82.,    4.0,  0.063,   0.19,  0.031,   0.17,  0.079,  0.031,  0.043, 
   70.,    4.0,  0.094, -0.031,    0.0,  0.096,  0.048,    0.0,  0.036, 
   78.,    2.0,  0.011,  0.055,  0.035,   0.11,   0.17,   0.11,  0.083, 
   70.,    4.0,  0.094, -0.031,    0.0,  0.096,  0.048,    0.0,  0.036, 
   32.,    3.0,   0.12,   0.20,    0.0,  0.028, -0.028, -0.086, -0.024, 
   79.,    1.0,  0.022, 0.0073, -0.0080, 0.0084,  0.066, 0.0073,  0.073, 
   12.,    5.0,  0.063,   0.11,   0.23,  0.033,   0.10,  0.062,   0.15, 
   43.,    1.0,  0.061,    0.0,    0.0, 0.0023,  0.027, -0.031,  0.075, 
   44.,    5.0,  0.094,   0.28,    0.0, 0.0045,  0.071,  0.031,  0.098, 
   36.,    1.0,  0.014, -0.0077,  0.016, 0.0088,  0.074,  0.016, -0.021, 
   89.,    0.0,   0.16,   0.35, -0.082,   0.13,  0.084,    0.0,   0.11, 
   91.,    4.0,  0.031,   0.11,    0.0, 6.9e-18,   0.11,  0.063,   0.10, 
   68.,    0.0,   0.11,   0.39,  0.088,   0.11,   0.13,  0.044,   0.17, 
   75.,    4.0,   0.19, -0.031,  -0.16, -0.089, -0.047, -0.094, -0.090, 
   55.,    2.0,   0.19,  -0.10,  -0.13, -0.058, -0.0071, -0.063, -0.067, 
   42.,    4.0,  0.094, -0.031,    0.0, 0.0049,  0.048,    0.0,  0.036, 
   62.,    0.0,   0.14,   0.37,   0.22,   0.20,   0.10,  0.019,   0.16, 
   13.,    5.0,  0.063,   0.11,   0.23,   0.32,   0.10,  0.062,   0.15, 
   48.,    3.0,  0.016,  0.016, -0.016, -0.021,  0.074,  0.016,  0.052, 
   69.,    0.0,   0.11,   0.39,    0.0,  0.034,   0.13,  0.044,   0.15, 
   58.,    2.0,   0.12, -0.055,    0.0, -1.4e-17,  0.056,    0.0, -0.029, 
   28.,    0.0,   0.38,   0.12,    0.0,  -0.14,  -0.15,  -0.23, -0.092, 
   92.,    5.0,   0.16, -0.070,    0.0,  -0.12, 0.0079, -0.031, -0.012, 
   75.,    4.0,   0.19, -0.031,  -0.16, -0.089, -0.047, -0.094, -0.090, 
   29.,    1.0, 0.0060, 0.0080, 0.0080, 0.0032,  0.082,  0.023,  0.017, 
   12.,    1.0,  0.061,    0.0,  0.063,  0.021,  0.027, -0.031, -0.0072, 
   97.,    1.0,   0.25,    0.0,    0.0, -0.0085,  -0.16,  -0.22,  0.054, 
   59.,    1.0, 0.0060,  0.012,    0.0, 8.7e-19,  0.082,  0.023,  0.048, 
   79.,    4.0,  0.031,   0.13,  0.094,   0.12,   0.11,  0.063,  0.069, 
   32.,    0.0,  0.042,   0.46,    0.0, -0.023,   0.20,   0.11,   0.21, 
   60.,    1.0, 0.0060,  0.012,    0.0, 8.7e-19,  0.082,  0.023,  0.048, 
   51.,    1.0, 0.0060, -0.0025, 0.0040, -0.029,  0.082,  0.023, -0.015, 
   67.,    2.0,  0.030,  0.039, -0.016,  0.058,   0.15,  0.094,  0.065, 
   67.,    5.0,  0.078, -0.016,    0.0, -0.064,  0.087,  0.047,   0.12, 
   50.,    2.0,   0.12,  -0.11, -0.094, -0.094,  0.056,    0.0, -0.025, 
   59.,    0.0,   0.99,  -0.48,    0.0, -1.1e-16,  -0.76,  -0.83,  -0.70, 
   94.,    3.0,   0.25, 0.0020,  -0.13,  -0.20,  -0.16,  -0.22,  -0.14, 
   26.,    3.0,    0.0,  0.031,  0.016,  0.015,  0.090,  0.031,  0.065, 
   26.,    4.0,  0.031,    0.0,    0.0, -0.012,   0.11,  0.063,  0.054, 
   90.,    3.0,   0.12,   0.19,    0.0,  -0.23, -0.036, -0.094, -0.038, 
   96.,    2.0,   0.50,    0.0,    0.0,  -0.25,  -0.32,  -0.38,   0.12, 
   61.,    0.0,   0.99,  -0.48,    0.0, -1.1e-16,  -0.76,  -0.83,  -0.70, 
   12.,    3.0,   0.25,  -0.22,  -0.22,  -0.22,  -0.17,  -0.22,  -0.17, 
   88.,    0.0,   0.16,   0.35,    0.0,  0.043,  0.084,    0.0,   0.11, 
   28.,    0.0,   0.38,   0.12,    0.0,  -0.14,  -0.15,  -0.23, -0.092, 
