     i,      c,     ev,    reg,    dom,   diff,     dk,    dk2,    knn,   mean,    med, 
   40.,    2.0,   0.75, -0.053,    0.0,    0.0,   0.12,  0.031,  -0.12, -0.081,  -0.12, 
   81.,    1.0,   0.40,  0.058,  0.050,    0.0, -0.050,  0.025,    0.0,   0.20,   0.20, 
   62.,    4.0,    0.0,   0.29,   0.35,   0.35,   0.89,   0.17,    0.0,   0.25,   0.23, 
   36.,    2.0,   0.75, -0.082,   0.25,    0.0,    0.0,  -0.12,  -0.12, -0.081,  -0.12, 
   22.,    0.0,   0.14,  0.023, -0.0071, -0.0072, -0.052, -0.014, -0.020,  0.062,  0.051, 
   33.,    0.0,   0.43,  -0.22,  -0.22,  -0.24,  -0.23,  -0.21, -0.031,  -0.23,  -0.24, 
   4.0,    1.0,   0.70,  -0.12,  -0.10,  -0.30, -0.050,    0.0,    0.0,  -0.10,  -0.10, 
   32.,    4.0,   0.51,  -0.15,  -0.16,  -0.38,  -0.51,  -0.12,   0.16,  -0.27,  -0.30, 
   94.,    4.0,   0.36, -0.093, -0.0069, -0.0069,  -0.18, -0.092,  -0.36,  -0.12,  -0.15, 
   18.,    5.0,    2.8,   0.56,    1.1,   0.72,  0.075,    1.6,   0.11,    1.7,    1.3, 
   7.0,    0.0,   0.15,  0.051,  0.029,  0.029,  0.021,  0.049, 0.0028,  0.047,  0.037, 
   96.,    5.0,    5.0,   0.38,    2.0, -0.054,   0.70,   0.25,    2.0,  -0.59,  -0.88, 
   23.,    0.0,   0.16,  0.030, -0.023, -0.023, -0.059, -0.0030, -0.0060,  0.044,  0.034, 
   89.,    0.0,   0.19, -0.015, -0.055,  0.015, -0.0048, -0.0059,  0.035,  0.012, 0.0025, 
   5.0,    3.0,   0.99,  0.028,  0.013,  0.013,  0.012, 0.0082, 0.0045, -0.0041, -0.0040, 
   47.,    0.0,  0.089,  0.071,  0.044,  0.021,  0.031,  0.057,  0.055,   0.11,   0.10, 
   1.0,    2.0,   0.62,  0.031,  0.062,   0.12,    0.0,    0.0,    0.0,  0.045,    0.0, 
   34.,    5.0,    3.9,   0.45,   0.61,  -0.13,  -0.28,  -0.33,    1.2,   0.52,   0.22, 
   49.,    0.0,   0.21, -0.00080, -0.025, -0.0028,  0.081,  0.023, -0.055, -0.0050, -0.017, 
   20.,    4.0,   0.34,  -0.12,  -0.14,   0.20,  -0.27,  -0.27,  0.070, -0.092,  -0.12, 
   95.,    3.0,    1.0, -0.017, -0.018, -0.010, 0.0012, -0.0032, -0.010, -0.016, -0.016, 
   35.,    0.0,   0.20,  0.048,  0.081,  0.081, 0.0057, -0.067,   0.12, -0.0024, -0.014, 
   72.,    2.0,   0.62,  0.029,  0.062,   0.12,    0.0,    0.0,    0.0,  0.045,    0.0, 
   9.0,    3.0,    1.0, -0.019, -0.024, -0.028, -0.0032, -0.018, -0.0060, -0.017, -0.016, 
   21.,    1.0,   0.70, -0.098, -0.050, -0.050,  -0.15, -0.075,  -0.10,  -0.10,  -0.10, 
   61.,    2.0,   0.62,  0.030,   0.19,   0.19,    0.0,  -0.16,    0.0,  0.045,    0.0, 
   62.,    5.0,    4.3,    1.1,    1.3,   0.74,    1.7,   0.92,    2.7,   0.12,  -0.19, 
   81.,    3.0,   0.97, 0.0074, -0.0050, -0.0095, 0.0097,  0.021, 0.0055,  0.017,  0.018, 
   14.,    3.0,   0.97, 0.0065, 0.0020, 0.0010,  0.012, 0.0075,  0.022,  0.012,  0.013, 
   23.,    2.0,   0.62,  0.035,  0.062,   0.12,   0.12,  0.062,    0.0,  0.045,    0.0, 
   72.,    5.0,    4.3, -0.032,   0.13,   0.12,   0.56,    2.8,   0.10,  0.041,  -0.26, 
   49.,    1.0,   0.50,   0.12,   0.15,   0.15,   0.15,   0.20,    0.0,   0.10,   0.10, 
   45.,    5.0,    8.0,   -2.6,   -2.9,   -2.4,   -3.8,   -2.4,   -2.0,   -3.6,   -3.9, 
   47.,    0.0,  0.089,  0.071,  0.044,  0.021,  0.031,  0.057,  0.055,   0.11,   0.10, 
   60.,    1.0,   0.50, -0.017,    0.0,  -0.10,  -0.10, -0.025,  -0.10,   0.10,   0.10, 
   66.,    2.0,   0.62,  0.027,  0.062,    0.0,    0.0,  -0.31,    0.0,  0.045,    0.0, 
   7.0,    0.0,   0.15,  0.051,  0.029,  0.029,  0.021,  0.049, 0.0028,  0.047,  0.037, 
   7.0,    2.0,   0.62,  0.031,  0.062,   0.12,   0.12,  0.031,  -0.12,  0.045,    0.0, 
   10.,    2.0,   0.62,  0.032,   0.12,   0.12,    0.0,    0.0,    0.0,  0.045,    0.0, 
   67.,    3.0,   0.98, -0.0074, -0.012, -0.00075, -0.0025, -0.012, -0.0050, -0.0016, -0.0015, 
   96.,    3.0,    1.0, -0.015, -0.014, -0.011, -0.0020, -0.0042, -0.0025, -0.018, -0.018, 
   99.,    0.0,   0.26, -0.080,  -0.11, -0.057,  -0.14, -0.078, -0.052, -0.058, -0.069, 
   70.,    4.0,   0.39,  -0.16,  -0.23, -0.048,  -0.17,  -0.36,  -0.39,  -0.15,  -0.17, 
   98.,    0.0,   0.24,  0.090,   0.48,   0.11, -0.085, -0.066, -0.092, -0.037, -0.048, 
   2.0,    5.0,    2.9,    1.5,    1.9,   0.51,   0.73,   0.91,  -0.11,    1.5,    1.2, 
   95.,    4.0,    0.0,   0.24,   0.35,   0.32,  0.080,   0.19,   0.16,   0.25,   0.23, 
   81.,    3.0,   0.97, 0.0074, -0.0050, -0.0095, 0.0097,  0.021, 0.0055,  0.017,  0.018, 
   3.0,    3.0,    1.0, 0.0042, -0.0045, -0.0045, 0.00025, -0.0014,    0.0, -0.016, -0.015, 
   95.,    4.0,    0.0,   0.24,   0.35,   0.32,  0.080,   0.19,   0.16,   0.25,   0.23, 
   20.,    4.0,   0.34,  -0.12,  -0.14,   0.20,  -0.27,  -0.27,  0.070, -0.092,  -0.12, 
   27.,    0.0,   0.12,  0.049,  0.011, -0.011,  0.048, 0.00098,  0.048,  0.080,  0.069, 
   10.,    4.0,   0.36,  -0.11, -0.0011, -0.036,  -0.36,  -0.17,  -0.34,  -0.11,  -0.14, 
   90.,    3.0,   0.97, -0.0032, -0.026, -0.026, -0.017,  -0.25, -0.0080, 0.0090,  0.010, 
   29.,    3.0,   0.98,  0.011,  0.012,  0.014,  0.010, 0.0035,  0.016, 0.0034, 0.0045, 
   46.,    2.0,   0.62,  0.039,  0.062,   0.12,    0.0,    0.0,    0.0,  0.045,    0.0, 
   37.,    5.0,    3.1,  -0.85,  -0.36,   0.24,  -0.97,   0.28,  -0.21,    1.3,    1.0, 
   64.,    0.0,   0.20, 0.0067,  0.032,  0.032,  0.084,  0.038,  0.030, -0.0011, -0.013, 
   59.,    1.0,   0.40,   0.13,   0.15,   0.15,   0.10,   0.10,   0.10,   0.20,   0.20, 
   47.,    0.0,  0.089,  0.071,  0.044,  0.021,  0.031,  0.057,  0.055,   0.11,   0.10, 
   95.,    1.0,   0.60, -0.028,  0.050,  0.050, -0.050, -0.025,   0.10, 0.0010,    0.0, 
   77.,    4.0,   0.25,  -0.13,  -0.25,  -0.25,   0.20,  -0.25,  -0.25, -0.0011, -0.030, 
   20.,    2.0,   0.88,  -0.21,  -0.12,  -0.12,  -0.25,  -0.19,    0.0,  -0.21,  -0.25, 
   15.,    3.0,    1.0, -0.021, -0.026, -0.031, -0.018, -0.011, 0.0025, -0.016, -0.015, 
   86.,    3.0,    1.0, -0.0027, -0.0055, -0.0055, -0.0017, -0.0027, 0.00050, -0.017, -0.016, 
   12.,    4.0,   0.11,  0.088,  0.048,  -0.11,  -0.11,  0.014,  -0.11,   0.13,   0.12, 
   82.,    0.0,   0.22, -0.016, 0.00019, 0.00019, -0.015, -0.012, -0.092, -0.019, -0.031, 
   86.,    5.0,    7.0,   -1.5,   -2.6,   -2.0,   -2.4,   -2.0,   -2.0,   -2.6,   -2.9, 
   44.,    2.0,   0.88,  -0.20,  -0.12,  -0.12,  -0.25,  -0.28,    0.0,  -0.21,  -0.25, 
   15.,    1.0,   0.60, -0.090,    0.0,  -0.20,    0.0, -0.075,  -0.20, 0.0010,    0.0, 
   21.,    2.0,   0.62,  0.047,   0.12,   0.12,  0.062, -0.062,    0.0,  0.045,    0.0, 
   30.,    4.0,    0.0,   0.28,    0.0,    0.0,    0.0,  0.057,   0.23,   0.25,   0.23, 
   79.,    0.0,   0.27, -0.073, -0.086, -0.063, -0.086,  -0.10,  -0.11, -0.066, -0.077, 
   92.,    3.0,   0.99, -0.014, -0.018, -0.022, -0.0035, -0.0085, 0.0060, -0.011, -0.010, 
   68.,    0.0,   0.20,  0.098,   0.23,   0.14,   0.12,   0.10,  0.028, 2.3e-05, -0.012, 
   90.,    2.0,   0.62,  0.054,  -0.25,  -0.19,    0.0,  -0.28,    0.0,  0.045,    0.0, 
   81.,    1.0,   0.40,  0.058,  0.050,    0.0, -0.050,  0.025,    0.0,   0.20,   0.20, 
   22.,    2.0,   0.62,  0.042,  0.062,  0.062, -0.062,  0.031,  -0.12,  0.045,    0.0, 
   75.,    4.0,    0.0,   0.24,   0.19,    0.0,  0.089,   0.24,   0.39,   0.25,   0.23, 
   45.,    3.0,   0.99,  0.011, 0.0025, 0.0025, 0.0017, 0.0052, 0.0070, -0.0086, -0.0085, 
   47.,    0.0,  0.089,  0.071,  0.044,  0.021,  0.031,  0.057,  0.055,   0.11,   0.10, 
   90.,    5.0,    2.0,   0.23,   0.69,   0.49,   0.61,   0.91,   0.45,    2.4,    2.0, 
   21.,    3.0,   0.98, 0.0026, 0.0055,  0.012,  0.015,  0.015, -0.00050, 0.0014, 0.0025, 
   24.,    0.0,   0.23,  0.068,   0.20,  0.087, -0.016,  0.037, -0.028, -0.028, -0.039, 
   82.,    2.0,   0.62,  0.028,  0.062,   0.12,  0.062,  0.031,    0.0,  0.045,    0.0, 
   90.,    5.0,    2.0,   0.23,   0.69,   0.49,   0.61,   0.91,   0.45,    2.4,    2.0, 
   22.,    1.0,   0.50, -0.0098,    0.0, -0.050, -0.050,  0.050,  -0.10,   0.10,   0.10, 
   18.,    0.0,   0.21, -0.053, -0.075, -0.094, -0.016,  -0.10, -0.084, -0.0071, -0.019, 
   28.,    1.0,   0.90, -0.049,    0.0,    0.0,  -0.15,  -0.10,  -0.10,  -0.30,  -0.30, 
   70.,    0.0,   0.16, -0.0025, -0.0082, -0.0082, -0.020, -0.039, -0.0036,  0.043,  0.033, 
   10.,    5.0,    5.8,   0.64,   0.41,   -1.4,   0.74,   0.26,  -0.54,   -1.4,   -1.7, 
   58.,    3.0,   0.97, 0.0059, 0.0032, -0.00050, 0.0087, 0.00025, -0.010,  0.011,  0.012, 
   67.,    5.0,    3.2,  0.047,   0.61,    1.3,  -0.67,  -0.37, -0.073,    1.2,   0.85, 
   97.,    0.0,   0.21, -0.028, -0.054, -0.054, 0.0096, -0.029,  0.075, -0.0054, -0.017, 
   73.,    5.0,    4.5,  -0.21, -0.044, -0.050,   0.77,  -0.98,  -0.18,  -0.14,  -0.44, 
   10.,    4.0,   0.36,  -0.11, -0.0011, -0.036,  -0.36,  -0.17,  -0.34,  -0.11,  -0.14, 
   48.,    3.0,   0.97,  0.017,  0.017, 0.0030, 0.0060,  0.019,  0.023,  0.010,  0.011, 
   73.,    5.0,    4.5,  -0.21, -0.044, -0.050,   0.77,  -0.98,  -0.18,  -0.14,  -0.44, 
   23.,    5.0,    3.8,   0.48,   0.63,   0.14,   0.14,  0.027,   0.65,   0.55,   0.25, 
   18.,    1.0,   0.50, -0.026,  -0.10,  -0.10,  -0.10, -0.075,   0.10,   0.10,   0.10, 
   74.,    5.0,    2.5,   0.79,    1.4,   0.25,   0.60,   0.35,   0.35,    1.9,    1.6, 
   49.,    4.0,   0.30, -0.034,  0.051,   0.28,  0.051, 0.0036, -0.088, -0.059, -0.088, 
   26.,    0.0,   0.20,  0.025,   0.11,   0.11,  0.026,  0.015,  0.051, -0.0036, -0.015, 
   78.,    4.0,   0.39, -0.060, -0.035,   0.14, -0.019,   0.10,  -0.39,  -0.15,  -0.17, 
   58.,    3.0,   0.97, 0.0059, 0.0032, -0.00050, 0.0087, 0.00025, -0.010,  0.011,  0.012, 
   48.,    2.0,   0.50,   0.18,   0.25,   0.25,  0.062,   0.19,   0.25,   0.17,   0.12, 
   84.,    4.0,    0.0,   0.24,   0.35,   0.16,  0.060,   0.12,   0.13,   0.25,   0.23, 
   49.,    0.0,   0.21, -0.00080, -0.025, -0.0028,  0.081,  0.023, -0.055, -0.0050, -0.017, 
   24.,    4.0,   0.65,  -0.37,  -0.15,  -0.29,  -0.65,  -0.56,  0.080,  -0.41,  -0.43, 
   7.0,    2.0,   0.62,  0.031,  0.062,   0.12,   0.12,  0.031,  -0.12,  0.045,    0.0, 
   10.,    0.0,   0.18,  0.061,  0.062,  0.062,  0.047,  0.092,   0.10,  0.020,  0.010, 
   41.,    5.0,    5.1,  -0.81,  -0.94,  -0.72,   -1.2,   -1.6,   -1.2,  -0.74,   -1.0, 
   45.,    2.0,   0.62,  0.036,   0.19,   0.19,   0.25,   0.19,    0.0,  0.045,    0.0, 
   22.,    0.0,   0.14,  0.023, -0.0071, -0.0072, -0.052, -0.014, -0.020,  0.062,  0.051, 
   86.,    5.0,    7.0,   -1.5,   -2.6,   -2.0,   -2.4,   -2.0,   -2.0,   -2.6,   -2.9, 
   46.,    0.0,   0.18,  0.021, -0.012, -0.012, 0.0012,  0.016,   0.16,  0.018, 0.0077, 
   78.,    5.0,    3.6,  -0.29,  -0.60,   0.80,    1.1, -0.091,    0.0,   0.82,   0.52, 
   73.,    3.0,   0.99, -0.0021, 0.0010, 0.0080, 0.0062, 0.0097,  0.013, -0.0031, -0.0030, 
   90.,    1.0,   0.40,  0.024,    0.0,    0.0,  0.050,  -0.10,    0.0,   0.20,   0.20, 
   54.,    1.0,   0.40,   0.14,   0.20,   0.20,   0.15,   0.17,   0.10,   0.20,   0.20, 
   92.,    2.0,   0.62,  0.034,  0.062,   0.12,    0.0,    0.0,    0.0,  0.045,    0.0, 
   32.,    4.0,   0.51,  -0.15,  -0.16,  -0.38,  -0.51,  -0.12,   0.16,  -0.27,  -0.30, 
   89.,    4.0,   0.30, -0.048,  0.051,   0.13,   0.24,  0.073, 0.0043, -0.059, -0.088, 
   73.,    4.0,    0.0,   0.41,   0.35,   0.98,   0.74,   0.47,   0.50,   0.25,   0.23, 
   73.,    1.0,   0.60, 0.0030,  0.050,   0.25,   0.15,   0.10,    0.0, 0.0010,    0.0, 
   65.,    1.0,   0.40,  0.058,  -0.10,   0.10,  0.050,  0.025,   0.10,   0.20,   0.20, 
   31.,    0.0,  0.053,   0.15,   0.13,   0.13,   0.11,   0.13,   0.15,   0.15,   0.14, 
   28.,    1.0,   0.90, -0.049,    0.0,    0.0,  -0.15,  -0.10,  -0.10,  -0.30,  -0.30, 
   99.,    4.0,   0.39, -0.082, -0.038,  -0.11,  -0.17, -0.079,  -0.24,  -0.15,  -0.18, 
   25.,    3.0,   0.98, -0.0039, -0.030, -0.024, -0.013,  -0.26,  0.016, 0.0059, 0.0070, 
   17.,    2.0,   0.25,   0.48,   0.25,   0.25,   0.38,   0.38,   0.50,   0.42,   0.38, 
   50.,    3.0,   0.99, -0.015, -0.015, -0.0047, -1.1e-16, 0.00025, -0.044, -0.013, -0.012, 
   2.0,    4.0,    0.0,   0.20,   0.19,    0.0,   0.19,   0.37,   0.56,   0.25,   0.23, 
   14.,    4.0,   0.18,  0.059,   0.18,  -0.15,   0.18,   0.12,   0.53,  0.067,  0.051, 
   9.0,    4.0,    0.0,   0.24,   0.35,   0.16,   0.16,   0.30,   0.37,   0.25,   0.23, 
   32.,    2.0,   0.75, -0.075,    0.0,    0.0,    0.0, -0.094,  -0.12, -0.081,  -0.12, 
   3.0,    1.0,   0.80,  0.051,  0.050,  -0.10,  0.050, -0.025,    0.0,  -0.20,  -0.20, 
   59.,    2.0,   0.75, -0.086, -0.062, -0.062,  -0.12,  -0.12,  -0.12, -0.081,  -0.12, 
   95.,    3.0,    1.0, -0.017, -0.018, -0.010, 0.0012, -0.0032, -0.010, -0.016, -0.016, 
   1.0,    0.0,   0.19,  0.046,  0.053,  0.053,  0.013,  0.061,  0.018,  0.012, 0.0017, 
   17.,    0.0,   0.17, -0.031,  -0.14, -0.095,  0.046, -0.045, 0.00060,  0.032,  0.022, 
   72.,    1.0,   0.60, -0.0099,   0.15,   0.30,  0.050,  0.075,   0.10, 0.0010,    0.0, 
   10.,    0.0,   0.18,  0.061,  0.062,  0.062,  0.047,  0.092,   0.10,  0.020,  0.010, 
   7.0,    0.0,   0.15,  0.051,  0.029,  0.029,  0.021,  0.049, 0.0028,  0.047,  0.037, 
   5.0,    1.0,   0.90,  0.075, -0.050,  0.050,    0.0,  -0.10,  -0.20,  -0.30,  -0.30, 
   5.0,    3.0,   0.99,  0.028,  0.013,  0.013,  0.012, 0.0082, 0.0045, -0.0041, -0.0040, 
   81.,    0.0,   0.12,  0.028,  0.012, -0.011,  0.058,  0.041,  0.023,  0.081,  0.070, 
   56.,    2.0,   0.62,  0.050,   0.12,   0.12,   0.12,  0.094,    0.0,  0.045,    0.0, 
   95.,    0.0,   0.17,  0.025, -0.021, -0.021, -0.021,  0.018, -0.090,  0.033,  0.022, 
   35.,    1.0,   0.80, -0.083,    0.0,    0.0, -0.050, -0.050,  -0.10,  -0.20,  -0.20, 
   17.,    2.0,   0.25,   0.48,   0.25,   0.25,   0.38,   0.38,   0.50,   0.42,   0.38, 
   88.,    3.0,    1.0, 0.0025, -0.0045, -0.0045, 0.00050, -0.0029,    0.0, -0.016, -0.015, 
   4.0,    0.0,   0.15,  0.044, -0.021, -0.043, -0.067, -0.030, -0.00016,  0.047,  0.036, 
   46.,    1.0,   0.60, -0.0026,  0.050,  0.050,   0.15,  0.075,   0.10, 0.0010,    0.0, 
   71.,    3.0,   0.97,  0.013,  0.011,  0.018, 0.0067,  -0.24, 0.0010, 0.0080, 0.0090, 
   99.,    4.0,   0.39, -0.082, -0.038,  -0.11,  -0.17, -0.079,  -0.24,  -0.15,  -0.18, 
   59.,    2.0,   0.75, -0.086, -0.062, -0.062,  -0.12,  -0.12,  -0.12, -0.081,  -0.12, 
   87.,    5.0,    2.7,  -0.50, -0.016,  -0.21,   0.12,   0.17,  -0.70,    1.7,    1.4, 
   25.,    0.0,   0.17, -0.022, -0.037, -0.059, 0.0082, -0.046,  0.037,  0.032,  0.022, 
   19.,    5.0,    5.2,   0.14,   0.41,  -0.71,  -0.99,  -0.18,  -0.11,  -0.83,   -1.1, 
   11.,    2.0,   0.62,  0.029,   0.19,   0.19,    0.0, -0.062,    0.0,  0.045,    0.0, 
   38.,    4.0,   0.48,  -0.20,  -0.13,  -0.13,  -0.26,  -0.27,  -0.11,  -0.24,  -0.27, 
   55.,    3.0,   0.98, 0.0015, 0.0055, 0.0087, 0.0052, 0.00062, 0.0090, 0.0014, 0.0025, 
   72.,    3.0,    1.0, -0.016, -0.012, -0.0087, -0.0040, -0.0032, -0.010, -0.016, -0.016, 
   24.,    2.0,   0.62,  0.028,   0.19,   0.19,    0.0,    0.0,    0.0,  0.045,    0.0, 
   49.,    4.0,   0.30, -0.034,  0.051,   0.28,  0.051, 0.0036, -0.088, -0.059, -0.088, 
   76.,    2.0,   0.62,  0.036,   0.12,   0.12,    0.0,    0.0,    0.0,  0.045,    0.0, 
   87.,    4.0,    0.0,   0.22,   0.12,    0.0,   0.15,   0.15,    0.0,   0.25,   0.23, 
   65.,    0.0,   0.21, -0.068,  -0.16, -0.065, -0.094, -0.083, -0.072, -0.014, -0.026, 
   29.,    3.0,   0.98,  0.011,  0.012,  0.014,  0.010, 0.0035,  0.016, 0.0034, 0.0045, 
   54.,    3.0,   0.98, -0.0025, -0.0052, -0.015, -0.0055, 0.0062, -0.0090, 0.0024, 0.0035, 
   64.,    4.0,    0.0,   0.27,   0.35,   0.35,   0.31,   0.24,    0.0,   0.25,   0.23, 
   37.,    2.0,   0.62,  0.034,  0.062,  0.062,    0.0,    0.0,   0.12,  0.045,    0.0, 
   66.,    2.0,   0.62,  0.027,  0.062,    0.0,    0.0,  -0.31,    0.0,  0.045,    0.0, 
   83.,    1.0,   0.60,   0.12,   0.15,   0.20,   0.15,   0.12,   0.20, 0.0010,    0.0, 
   0.0,    2.0,   0.88,  -0.21,  -0.19,  -0.12,  -0.19,  -0.22,    0.0,  -0.21,  -0.25, 
   24.,    5.0,    7.7,   -1.3,   -1.5,   0.15,   -3.2,   -2.3,  0.025,   -3.3,   -3.6, 
   40.,    2.0,   0.75, -0.053,    0.0,    0.0,   0.12,  0.031,  -0.12, -0.081,  -0.12, 
   63.,    2.0,   0.62,  0.046,  0.062,  0.062,    0.0,   0.12,   0.12,  0.045,    0.0, 
   24.,    4.0,   0.65,  -0.37,  -0.15,  -0.29,  -0.65,  -0.56,  0.080,  -0.41,  -0.43, 
   28.,    5.0,    8.0,  -0.64,   0.28,  -0.57,  -0.22,   0.71,   -2.2,   -3.6,   -3.9, 
   22.,    3.0,   0.99, -0.010, -0.019, -0.023, -0.018, -0.0010, -0.015, -0.0031, -0.0030, 
   71.,    2.0,   0.75, -0.074,  0.062,    0.0,    0.0,  -0.16,   0.12, -0.081,  -0.12, 
   5.0,    0.0,    1.0,  -0.72,  -0.57,  -0.65,  -0.71,  -0.76,  -0.75,  -0.81,  -0.81, 
   87.,    4.0,    0.0,   0.22,   0.12,    0.0,   0.15,   0.15,    0.0,   0.25,   0.23, 
   2.0,    1.0,   0.60,  -0.12,  -0.15,  -0.20,  -0.15,  -0.12,  -0.30, 0.0010,    0.0, 
   46.,    3.0,   0.99, -0.0052, -0.0020, 0.0012, 0.0035, 0.0067,  0.010, -0.0061, -0.0060, 
   25.,    0.0,   0.17, -0.022, -0.037, -0.059, 0.0082, -0.046,  0.037,  0.032,  0.022, 
   48.,    1.0,   0.70, -0.018, -0.050,   0.10,  0.050,  0.025,   0.10,  -0.10,  -0.10, 
   74.,    5.0,    2.5,   0.79,    1.4,   0.25,   0.60,   0.35,   0.35,    1.9,    1.6, 
   16.,    4.0,  0.057,   0.21, -0.057, -0.057,   0.18,   0.16,   0.65,   0.19,   0.17, 
   25.,    2.0,   0.38,   0.31,   0.19,   0.25,  0.062,   0.44,   0.50,   0.30,   0.25, 
   66.,    3.0,    1.0, -0.019, -0.020, -0.012, -0.0045, -0.0052, -0.0025, -0.018, -0.018, 
   98.,    5.0,    8.6,   -1.0,   -1.2,   -1.2,   -2.3,   -2.1,   -1.7,   -4.3,   -4.5, 
   62.,    3.0,   0.99, -0.0079, -0.0035, -0.00025, -0.0027, 0.0062, 0.0050, -0.0076, -0.0075, 
   90.,    1.0,   0.40,  0.024,    0.0,    0.0,  0.050,  -0.10,    0.0,   0.20,   0.20, 
   97.,    0.0,   0.21, -0.028, -0.054, -0.054, 0.0096, -0.029,  0.075, -0.0054, -0.017, 
   6.0,    4.0,    0.0,   0.24,    0.0,    0.0,   0.11,   0.21,    0.0,   0.25,   0.23, 
   40.,    4.0,   0.56,  -0.34,  -0.20,  -0.56,  -0.28,  -0.29,  -0.56,  -0.31,  -0.34, 
   41.,    0.0,   0.19,  0.037,  0.057,  0.057, 0.0011,  0.043,  0.057,  0.015, 0.0051, 
   89.,    3.0,   0.97, 0.0025, 0.0047,  0.014, 0.0012, 0.0077, 0.0060, 0.0075, 0.0085, 
   50.,    4.0,   0.64,  -0.49,  -0.28,  -0.52,  -0.42,  -0.50,  -0.64,  -0.40,  -0.42, 
   36.,    4.0,    1.0,  -0.70,  -0.64,  -0.42,  -0.83,  -0.72,  -0.76,  -0.76,  -0.78, 
   31.,    5.0,    4.3,    2.2,    1.9,   -1.3,  -0.16,    2.2,    1.4,  0.079,  -0.22, 
   60.,    5.0,    2.9,   0.42,   0.10,  -0.10,  0.061,  0.089,  0.099,    1.5,    1.2, 
   77.,    4.0,   0.25,  -0.13,  -0.25,  -0.25,   0.20,  -0.25,  -0.25, -0.0011, -0.030, 
   20.,    1.0,   0.50, 0.0011,    0.0,   0.10, -0.050, -0.050,   0.10,   0.10,   0.10, 
   77.,    4.0,   0.25,  -0.13,  -0.25,  -0.25,   0.20,  -0.25,  -0.25, -0.0011, -0.030, 
   46.,    4.0,    0.0,   0.25,   0.35,   0.35,   0.31,   0.20,    0.0,   0.25,   0.23, 
   23.,    0.0,   0.16,  0.030, -0.023, -0.023, -0.059, -0.0030, -0.0060,  0.044,  0.034, 
   94.,    2.0,   0.62,  0.032,   0.12,   0.12,    0.0,  0.031,    0.0,  0.045,    0.0, 
   70.,    4.0,   0.39,  -0.16,  -0.23, -0.048,  -0.17,  -0.36,  -0.39,  -0.15,  -0.17, 
   43.,    3.0,   0.98, 0.0024, 0.0020, 0.0070,  0.010, -0.0065, -0.00050, -0.0021, -0.0020, 
   53.,    4.0,   0.52,  -0.27,  -0.17,  -0.17, -0.049,  -0.49,   0.12,  -0.28,  -0.30, 
   58.,    2.0,   0.88,  -0.20,  -0.19,  -0.19,  -0.19,  -0.19,  -0.12,  -0.21,  -0.25, 
   3.0,    0.0,   0.19,   0.12,  0.055,  0.055,  0.019,  0.053,  0.076, 0.0099, -0.0017, 
   8.0,    3.0,    1.0, -0.012, -0.011, -0.0082, -0.00025, -0.0017, 0.0025, -0.016, -0.015, 
   83.,    2.0,   0.62,  0.031,   0.12,   0.12,    0.0,  0.031,    0.0,  0.045,    0.0, 
   25.,    5.0,    2.5,   0.85,  -0.36,  -0.36,   0.41,  -0.16,    1.1,    1.9,    1.6, 
   67.,    3.0,   0.98, -0.0074, -0.012, -0.00075, -0.0025, -0.012, -0.0050, -0.0016, -0.0015, 
   78.,    4.0,   0.39, -0.060, -0.035,   0.14, -0.019,   0.10,  -0.39,  -0.15,  -0.17, 
   62.,    4.0,    0.0,   0.29,   0.35,   0.35,   0.89,   0.17,    0.0,   0.25,   0.23, 
   82.,    2.0,   0.62,  0.028,  0.062,   0.12,  0.062,  0.031,    0.0,  0.045,    0.0, 
   66.,    5.0,    4.1,   0.21,   0.37,   -1.1,  -0.57,   -1.5,  -0.86,   0.28, -0.025, 
   26.,    3.0,    1.0, -0.0073, -0.0090, -0.0040, 0.0020, 0.00075, 0.0020, -0.013, -0.013, 
   9.0,    4.0,    0.0,   0.24,   0.35,   0.16,   0.16,   0.30,   0.37,   0.25,   0.23, 
   79.,    1.0,   0.50,  0.072,  0.050,    0.0,   0.10,   0.10,   0.10,   0.10,   0.10, 
   58.,    5.0,    3.4, -0.075,   0.49,  -0.57,  -0.25,  -0.50,  -0.75,    1.0,   0.73, 
   4.0,    1.0,   0.70,  -0.12,  -0.10,  -0.30, -0.050,    0.0,    0.0,  -0.10,  -0.10, 
   15.,    5.0,    3.2,    1.1,    1.2,   -1.1, -0.056,   0.92,   0.86,    1.2,   0.85, 
   46.,    2.0,   0.62,  0.039,  0.062,   0.12,    0.0,    0.0,    0.0,  0.045,    0.0, 
   35.,    4.0,  0.018,   0.25,   0.48,   0.66,   0.35,   0.33,   0.34,   0.23,   0.21, 
   81.,    3.0,   0.97, 0.0074, -0.0050, -0.0095, 0.0097,  0.021, 0.0055,  0.017,  0.018, 
   41.,    1.0,   0.60,  0.047,  0.050,  0.050,   0.15,   0.10,   0.10, 0.0010,    0.0, 
   59.,    1.0,   0.40,   0.13,   0.15,   0.15,   0.10,   0.10,   0.10,   0.20,   0.20, 
   11.,    1.0,   0.70,  0.047,  0.050,   0.15,   0.10,  0.025,    0.0,  -0.10,  -0.10, 
   94.,    4.0,   0.36, -0.093, -0.0069, -0.0069,  -0.18, -0.092,  -0.36,  -0.12,  -0.15, 
   26.,    3.0,    1.0, -0.0073, -0.0090, -0.0040, 0.0020, 0.00075, 0.0020, -0.013, -0.013, 
