     i,      c,     ev,    dom,    knn,    lrg,   mean,    med,    reg, 
   99.,    2.0,   0.72,  -0.12, -0.011,  -0.30,   0.11,   0.11,  0.047, 
   1.0,    2.0,    1.0, -0.038, -0.077, -0.026,  -0.17,  -0.18,  -0.11, 
   53.,    2.0,   0.84, -0.087, -0.087, -0.090, -0.0045, -0.013, -0.073, 
   98.,    0.0,   0.74,  0.023,  0.079,  0.029,   0.13,   0.13,  0.050, 
   67.,    1.0,   0.89, -0.0076, -0.031, -0.057,  0.028,  0.024, 0.0061, 
   20.,    2.0,   0.97, -0.0045, -0.0040, -0.019,  -0.13,  -0.14, -0.088, 
   55.,    2.0,   0.77,  0.030,  -0.17,  -0.10,  0.060,  0.055, 0.0070, 
   15.,    1.0,   0.98, -0.035, -0.0060,  0.024, -0.065, -0.076, -0.033, 
   21.,    0.0,   0.99, -0.097, -0.090,  -0.12,  -0.12,  -0.13, -0.053, 
   24.,    0.0,   0.93, 0.0073,  0.030, -0.085, -0.057, -0.063, -0.023, 
   68.,    1.0,   0.89, -0.017,  -0.12,  -0.16,  0.021,  0.017, -0.014, 
   36.,    0.0,   0.90, -0.034, -0.043, -0.047, -0.033, -0.040, -0.021, 
   14.,    2.0,    1.0, -0.046, -0.078,   0.23,  -0.17,  -0.18,  -0.14, 
   23.,    2.0,   0.92,  0.056,  0.027,  0.045, -0.086, -0.094, -0.019, 
   99.,    1.0,   0.75,   0.13,  0.075,  0.055,   0.17,   0.16,   0.15, 
   29.,    0.0,   0.94, -0.0073,  0.025,  0.079, -0.071, -0.077, -0.030, 
   8.0,    2.0,    1.0, -0.038, -0.031,  -0.11,  -0.17,  -0.18,  -0.13, 
   9.0,    0.0,   0.98, -0.049, -0.032,   0.18,  -0.11,  -0.12, -0.045, 
   27.,    1.0,   0.85,   0.15,   0.15,   0.14,  0.065,  0.060,   0.11, 
   60.,    2.0,   0.79, 0.0045, -0.026, -0.024,  0.047,  0.042, 0.0026, 
   76.,    0.0,   0.85, -0.061, -0.074, -0.034,  0.016,  0.013, -0.033, 
   98.,    0.0,   0.74,  0.023,  0.079,  0.029,   0.13,   0.13,  0.050, 
   50.,    0.0,   0.89, -0.091, -0.042, -0.070, -0.014, -0.021, -0.029, 
   33.,    0.0,   0.88,  0.052,  0.037,  0.061, -0.0050, -0.011,  0.071, 
   70.,    0.0,   0.72,   0.14,  0.043,   0.18,   0.15,   0.15,   0.12, 
   88.,    1.0,   0.85, 0.0015,  0.038,  0.038,  0.060,  0.055,  0.025, 
   83.,    1.0,   0.81,  0.073,  0.041,   0.11,   0.10,   0.10,  0.076, 
   15.,    1.0,   0.98, -0.035, -0.0060,  0.024, -0.065, -0.076, -0.033, 
   78.,    2.0,   0.71,  0.039,   0.11,  0.067,   0.12,   0.12,  0.039, 
   99.,    1.0,   0.75,   0.13,  0.075,  0.055,   0.17,   0.16,   0.15, 
   23.,    2.0,   0.92,  0.056,  0.027,  0.045, -0.086, -0.094, -0.019, 
   69.,    2.0,   0.75,    0.0,  0.087, -0.064,  0.083,  0.078,  0.016, 
   39.,    2.0,   0.81,   0.15,  0.079,   0.17,  0.021,  0.016,  0.060, 
   95.,    1.0,   0.91,  -0.16, 0.0040, -0.0029, 0.0019, -0.0091, -0.025, 
   76.,    0.0,   0.85, -0.061, -0.074, -0.034,  0.016,  0.013, -0.033, 
   5.0,    1.0,   0.99, -0.067, -0.023, -0.024, -0.080, -0.090, -0.038, 
   75.,    1.0,   0.83,  0.053,  0.091, -0.046,  0.084,  0.080,  0.063, 
   61.,    0.0,   0.82, -0.0052,  0.013,  0.034,  0.050,  0.046,  0.025, 
   65.,    2.0,   0.76,  0.042,  0.056,  0.078,  0.072,  0.067,  0.027, 
   1.0,    2.0,    1.0, -0.038, -0.077, -0.026,  -0.17,  -0.18,  -0.11, 
   24.,    0.0,   0.93, 0.0073,  0.030, -0.085, -0.057, -0.063, -0.023, 
   26.,    0.0,   0.90,  0.055,  0.090,   0.12, -0.033, -0.040,  0.042, 
   45.,    2.0,   0.80, 0.0045,  0.034,  0.083,  0.034,  0.029,  0.016, 
   41.,    1.0,   0.97, -0.088, -0.087,  -0.17, -0.058, -0.068, -0.044, 
   80.,    2.0,   0.72,  0.027, -0.012,  -0.65,   0.11,   0.10,  0.011, 
   23.,    1.0,   0.95, -0.014,  0.046,  0.066, -0.041, -0.051, -0.016, 
   27.,    0.0,   0.95, -0.049, -0.076, -0.039, -0.082, -0.088, -0.0080, 
   4.0,    1.0,   0.99, -0.067, -0.010, -0.037, -0.080, -0.090, -0.034, 
   46.,    2.0,   0.77,  0.081,  0.061,   0.14,  0.061,  0.056,  0.060, 
   64.,    2.0,   0.76,  0.043,  0.057,  0.021,  0.073,  0.068,  0.035, 
   53.,    0.0,   0.82,  0.051, -0.014,  0.013,  0.053,  0.049,  0.055, 
   73.,    0.0,   0.83, -0.034, -0.016, -0.017,  0.043,  0.039,  0.019, 
   40.,    0.0,   0.86, 0.0084,  0.043, -0.0056, 0.0098, 0.0063,  0.024, 
   13.,    1.0,   0.97, -0.044,  0.023,  0.013, -0.056, -0.066, -0.015, 
   1.0,    1.0,    1.0, 0.0040,  -0.15, -0.079, -0.084, -0.094, -0.038, 
   7.0,    2.0,   0.96,  0.038,  0.027,   0.11,  -0.13,  -0.14, -0.033, 
   41.,    0.0,   0.81,   0.12,  0.032,  0.010,  0.066,  0.062,  0.086, 
   16.,    1.0,   0.98, -0.056,  0.019, 0.0077, -0.068, -0.079, -0.031, 
   15.,    1.0,   0.98, -0.035, -0.0060,  0.024, -0.065, -0.076, -0.033, 
   90.,    2.0,   0.69,  0.011,  0.079,  0.073,   0.15,   0.14,  0.078, 
   38.,    2.0,   0.83,  0.020, -0.034, -0.079, -0.00049, -0.0090, -0.014, 
   57.,    0.0,   0.88, -0.060,  0.057,  0.017, -0.0050, -0.011, -0.033, 
   59.,    1.0,   0.90, -0.020, -0.010, 0.0037,  0.011, 0.0070,  0.013, 
   69.,    1.0,   0.89, -0.017, -0.043,  -0.16,  0.019,  0.015, 0.0021, 
   81.,    2.0,   0.69,  0.072,  0.075,   0.16,   0.14,   0.14, 0.0090, 
   75.,    0.0,   0.81, -0.017,  0.018,  0.021,  0.060,  0.056,  0.043, 
   94.,    1.0,   0.77,   0.11,   0.11,  0.098,   0.14,   0.14,   0.14, 
   98.,    2.0,   0.65, -0.0080,  0.035,  -0.13,   0.18,   0.17,  0.045, 
   96.,    2.0,   0.69, -0.086, -0.035,  -0.26,   0.15,   0.14, 0.0020, 
   3.0,    0.0,   0.98, -0.014, -0.034, -0.013,  -0.11,  -0.11, -0.047, 
   42.,    1.0,   0.97, -0.092, -0.0070, 0.0072, -0.062, -0.073, -0.056, 
   18.,    0.0,   0.96, -0.019, 0.0052, 0.0074, -0.095,  -0.10, -0.045, 
   63.,    1.0,   0.90, -0.020,    0.0, -0.0073,  0.016,  0.012, 0.00060, 
   29.,    1.0,   0.92, 0.0065,  0.085,  0.097, -0.0022, -0.013,  0.026, 
   20.,    1.0,   0.96, -0.042,  0.036, 0.0057, -0.051, -0.061, -0.014, 
   25.,    1.0,   0.98, -0.077,  0.019, -0.028, -0.063, -0.074, -0.037, 
   75.,    1.0,   0.83,  0.053,  0.091, -0.046,  0.084,  0.080,  0.063, 
   61.,    0.0,   0.82, -0.0052,  0.013,  0.034,  0.050,  0.046,  0.025, 
   15.,    0.0,   0.97, -0.025, -0.0052,  0.022,  -0.10,  -0.11, -0.049, 
   23.,    2.0,   0.92,  0.056,  0.027,  0.045, -0.086, -0.094, -0.019, 
   90.,    1.0,   0.84, -0.011, -0.0070,   0.20,  0.071,  0.066,  0.051, 
   32.,    2.0,   0.89, -0.038, -0.079, -0.021, -0.059, -0.067, -0.032, 
   8.0,    2.0,    1.0, -0.038, -0.031,  -0.11,  -0.17,  -0.18,  -0.13, 
   67.,    2.0,   0.73,  0.060,  0.056,  0.023,   0.10,  0.098,  0.068, 
   52.,    2.0,   0.89,  -0.19,  -0.19, -0.038, -0.060, -0.068,  -0.19, 
   42.,    1.0,   0.97, -0.092, -0.0070, 0.0072, -0.062, -0.073, -0.056, 
   84.,    1.0,   0.93,  -0.16, -0.056,  0.061, -0.013, -0.024, -0.025, 
   35.,    0.0,   0.94, -0.061,  -0.11,  -0.12, -0.075, -0.080, -0.046, 
   29.,    0.0,   0.94, -0.0073,  0.025,  0.079, -0.071, -0.077, -0.030, 
   28.,    2.0,    1.0,  -0.15,  -0.23,  -0.31,  -0.17,  -0.18,  -0.13, 
   31.,    0.0,   0.88,  0.046,   0.12,   0.43, -0.0071, -0.014,  0.057, 
   40.,    1.0,   0.93, -0.051,  0.032, -0.093, -0.022, -0.032, -0.0098, 
   47.,    1.0,   0.98, -0.090,  -0.22,  -0.16, -0.070, -0.081,  -0.10, 
   92.,    1.0,   0.92,  -0.17, -0.0040, -0.029, -0.0022, -0.013, -0.031, 
   15.,    2.0,   0.95,  0.036,  0.025,  0.010,  -0.12,  -0.12, -0.046, 
   94.,    2.0,   0.71, -0.0085,   0.18,  0.046,   0.13,   0.12,  0.086, 
   83.,    2.0,   0.77,  -0.17, -0.059,   -1.1,  0.064,  0.059, -0.027, 
   30.,    2.0,    1.0,  -0.17,    0.0, -0.081,  -0.17,  -0.18,  -0.10, 
   47.,    2.0,   0.71,   0.25,   0.22,   0.21,   0.13,   0.12,   0.16, 
   32.,    2.0,   0.89, -0.038, -0.079, -0.021, -0.059, -0.067, -0.032, 
   53.,    2.0,   0.84, -0.087, -0.087, -0.090, -0.0045, -0.013, -0.073, 
   12.,    0.0,   0.92,  0.076,  0.042,  0.029, -0.054, -0.060,  0.011, 
   55.,    1.0,   0.94, -0.054, -0.095, -0.077, -0.024, -0.034, -0.034, 
   86.,    0.0,   0.82,  -0.13, -0.0094,  0.013,  0.047,  0.043, -0.016, 
   7.0,    2.0,   0.96,  0.038,  0.027,   0.11,  -0.13,  -0.14, -0.033, 
   29.,    2.0,   0.93,  0.032,  -0.11, -0.086, -0.095,  -0.10, -0.051, 
   56.,    1.0,   0.87,  0.030,   0.10,    1.3,  0.047,  0.042,  0.067, 
   79.,    2.0,   0.69,  0.058,   0.19,  -0.35,   0.14,   0.13,  0.081, 
   67.,    2.0,   0.73,  0.060,  0.056,  0.023,   0.10,  0.098,  0.068, 
   3.0,    1.0,    1.0, -0.057, -0.019, -0.018, -0.088, -0.098, -0.050, 
   6.0,    0.0,   0.97, -0.0078, -0.028, 0.0039,  -0.10,  -0.11, -0.038, 
   18.,    1.0,   0.97, -0.029, 0.0060,  0.020, -0.059, -0.069, -0.027, 
   79.,    0.0,   0.83, -0.063, -0.092,  0.078,  0.044,  0.040, -0.020, 
   88.,    1.0,   0.85, 0.0015,  0.038,  0.038,  0.060,  0.055,  0.025, 
   8.0,    0.0,   0.93,  0.034, -0.0094, 0.00070, -0.063, -0.069,  0.011, 
   28.,    0.0,   0.91,  0.016, -0.037,  0.048, -0.042, -0.048,  0.033, 
   69.,    2.0,   0.75,    0.0,  0.087, -0.064,  0.083,  0.078,  0.016, 
   71.,    2.0,   0.71,  0.078, -0.0090,   0.15,   0.12,   0.11,  0.099, 
   46.,    1.0,   0.96, -0.063, -0.068,  -0.21, -0.049, -0.059, -0.061, 
   54.,    1.0,   0.82,  0.078,  0.063,   0.24,  0.093,  0.089,   0.11, 
   69.,    1.0,   0.89, -0.017, -0.043,  -0.16,  0.019,  0.015, 0.0021, 
   38.,    1.0,   0.96, -0.060, -0.037, -0.081, -0.046, -0.056, -0.042, 
   38.,    1.0,   0.96, -0.060, -0.037, -0.081, -0.046, -0.056, -0.042, 
   76.,    0.0,   0.85, -0.061, -0.074, -0.034,  0.016,  0.013, -0.033, 
   76.,    2.0,   0.72,  0.066,  0.081,   0.16,   0.11,   0.10,  0.075, 
   69.,    2.0,   0.75,    0.0,  0.087, -0.064,  0.083,  0.078,  0.016, 
   46.,    1.0,   0.96, -0.063, -0.068,  -0.21, -0.049, -0.059, -0.061, 
   80.,    1.0,   0.89, -0.015, -0.038,  -0.17,  0.021,  0.017, -0.013, 
   83.,    1.0,   0.81,  0.073,  0.041,   0.11,   0.10,   0.10,  0.076, 
   6.0,    2.0,   0.97,  0.011, -0.025, -0.014,  -0.14,  -0.15, -0.071, 
   64.,    1.0,   0.90, -0.020, 0.0050, 0.0073,  0.016,  0.012, 0.0016, 
   9.0,    0.0,   0.98, -0.049, -0.032,   0.18,  -0.11,  -0.12, -0.045, 
   34.,    1.0,   0.94, -0.045,  -0.15, -0.088, -0.032, -0.042, -0.011, 
   78.,    0.0,   0.80, -0.0063, -0.044, -0.069,  0.071,  0.067,  0.016, 
   18.,    2.0,   0.94,  0.029, 0.0030,  0.034,  -0.11,  -0.12, -0.048, 
   26.,    0.0,   0.90,  0.055,  0.090,   0.12, -0.033, -0.040,  0.042, 
   95.,    2.0,   0.61,   0.14, 0.0080, -0.028,   0.23,   0.22,   0.15, 
   51.,    1.0,   0.90, -0.018, -0.046, -0.0079,  0.013, 0.0091,  0.013, 
   98.,    1.0,   0.89,  -0.14, -0.0030,   0.15,  0.023,  0.019, -0.030, 
   6.0,    0.0,   0.97, -0.0078, -0.028, 0.0039,  -0.10,  -0.11, -0.038, 
   51.,    2.0,   0.82, -0.013, -0.057, -0.031,  0.016,  0.011, -0.026, 
   33.,    0.0,   0.88,  0.052,  0.037,  0.061, -0.0050, -0.011,  0.071, 
   70.,    2.0,   0.77, -0.0055, -0.077,  0.065,  0.067,  0.062, -0.098, 
   87.,    2.0,   0.70, -0.0015,   0.19,   0.11,   0.13,   0.13,   0.13, 
   44.,    0.0,   0.88, -0.010,  0.051,  -0.12, -0.0092, -0.016, -0.011, 
   11.,    2.0,   0.97, -0.0055,  0.016,  0.044,  -0.14,  -0.14, -0.091, 
   81.,    1.0,   0.96,  -0.14, -0.076, -0.061, -0.050, -0.060, -0.084, 
   67.,    2.0,   0.73,  0.060,  0.056,  0.023,   0.10,  0.098,  0.068, 
   86.,    0.0,   0.82,  -0.13, -0.0094,  0.013,  0.047,  0.043, -0.016, 
   49.,    0.0,   0.93,  -0.14, -0.057, -0.060, -0.063, -0.069, -0.094, 
   1.0,    0.0,   0.96,  0.043, -0.023,   0.16, -0.087, -0.093, -0.013, 
   71.,    2.0,   0.71,  0.078, -0.0090,   0.15,   0.12,   0.11,  0.099, 
   78.,    1.0,   0.89, -0.036, -0.068, -0.038,  0.022,  0.018, -0.0047, 
   27.,    1.0,   0.85,   0.15,   0.15,   0.14,  0.065,  0.060,   0.11, 
   76.,    2.0,   0.72,  0.066,  0.081,   0.16,   0.11,   0.10,  0.075, 
   98.,    0.0,   0.74,  0.023,  0.079,  0.029,   0.13,   0.13,  0.050, 
   52.,    1.0,   0.79,   0.11,   0.15,   0.15,   0.12,   0.12,   0.14, 
   78.,    2.0,   0.71,  0.039,   0.11,  0.067,   0.12,   0.12,  0.039, 
   48.,    1.0,   0.88, -0.00050, -0.063,  -0.10,  0.029,  0.025,  0.047, 
   65.,    2.0,   0.76,  0.042,  0.056,  0.078,  0.072,  0.067,  0.027, 
   36.,    2.0,   0.86, -0.0090,  0.038, -0.022, -0.030, -0.038, -0.018, 
   28.,    1.0,   0.87,  0.029,  0.028,  0.038,  0.044,  0.039,  0.092, 
   13.,    1.0,   0.97, -0.044,  0.023,  0.013, -0.056, -0.066, -0.015, 
   87.,    0.0,   0.89,  -0.19, -0.042, -0.041, -0.019, -0.025, -0.079, 
   16.,    0.0,   0.94,  0.020,  0.028,  0.011, -0.071, -0.077, -0.011, 
   63.,    2.0,   0.76,  0.047, 0.0040, -0.050,  0.077,  0.072,  0.046, 
   78.,    1.0,   0.89, -0.036, -0.068, -0.038,  0.022,  0.018, -0.0047, 
   33.,    2.0,    1.0,  -0.21,  -0.30,  -0.30,  -0.17,  -0.18,  -0.17, 
   65.,    2.0,   0.76,  0.042,  0.056,  0.078,  0.072,  0.067,  0.027, 
   31.,    0.0,   0.88,  0.046,   0.12,   0.43, -0.0071, -0.014,  0.057, 
   42.,    2.0,   0.84, -0.040, -0.0030,  0.038, -0.012, -0.020, -0.068, 
   92.,    2.0,   0.62,   0.13, -0.0080,  -0.26,   0.22,   0.21,   0.13, 
   70.,    2.0,   0.77, -0.0055, -0.077,  0.065,  0.067,  0.062, -0.098, 
   96.,    2.0,   0.69, -0.086, -0.035,  -0.26,   0.15,   0.14, 0.0020, 
   16.,    1.0,   0.98, -0.056,  0.019, 0.0077, -0.068, -0.079, -0.031, 
   10.,    2.0,   0.96,  0.021,  0.010,  0.029,  -0.13,  -0.14, -0.066, 
   50.,    0.0,   0.89, -0.091, -0.042, -0.070, -0.014, -0.021, -0.029, 
   56.,    1.0,   0.87,  0.030,   0.10,    1.3,  0.047,  0.042,  0.067, 
   49.,    1.0,   0.89,  0.028,  0.074,   0.10,  0.025,  0.021,  0.012, 
   66.,    0.0,   0.76,  0.044, -0.043,   0.11,   0.11,   0.10,  0.080, 
   70.,    2.0,   0.77, -0.0055, -0.077,  0.065,  0.067,  0.062, -0.098, 
   39.,    1.0,   0.92, -0.021, -0.036, -0.0084, -0.011, -0.022, -0.013, 
   46.,    0.0,   0.89, -0.020,  -0.13,  -0.11, -0.019, -0.025, -0.047, 
   76.,    1.0,   0.85,  0.024,  0.031,  0.034,  0.060,  0.055,  0.056, 
   56.,    1.0,   0.87,  0.030,   0.10,    1.3,  0.047,  0.042,  0.067, 
   58.,    0.0,   0.83, 0.00052, -0.0042,  0.033,  0.040,  0.037,  0.054, 
   14.,    2.0,    1.0, -0.046, -0.078,   0.23,  -0.17,  -0.18,  -0.14, 
   6.0,    2.0,   0.97,  0.011, -0.025, -0.014,  -0.14,  -0.15, -0.071, 
   29.,    2.0,   0.93,  0.032,  -0.11, -0.086, -0.095,  -0.10, -0.051, 
   80.,    2.0,   0.72,  0.027, -0.012,  -0.65,   0.11,   0.10,  0.011, 
   98.,    1.0,   0.89,  -0.14, -0.0030,   0.15,  0.023,  0.019, -0.030, 
   51.,    2.0,   0.82, -0.013, -0.057, -0.031,  0.016,  0.011, -0.026, 
   79.,    2.0,   0.69,  0.058,   0.19,  -0.35,   0.14,   0.13,  0.081, 
   88.,    0.0,   0.78,  0.014,  0.074,  0.067,  0.091,  0.087,  0.038, 
   98.,    0.0,   0.74,  0.023,  0.079,  0.029,   0.13,   0.13,  0.050, 
   27.,    1.0,   0.85,   0.15,   0.15,   0.14,  0.065,  0.060,   0.11, 
   27.,    2.0,    1.0, -0.041,    0.0,  -0.14,  -0.17,  -0.18,  -0.24, 
   60.,    0.0,   0.84, -0.027,  0.032,  0.013,  0.028,  0.024, 0.0070, 
   87.,    0.0,   0.89,  -0.19, -0.042, -0.041, -0.019, -0.025, -0.079, 
   81.,    0.0,   0.74,  0.063,   0.18,  0.041,   0.13,   0.12,  0.064, 
   20.,    0.0,   0.94,  0.018, 0.0010,  0.015, -0.074, -0.079, -0.015, 
   16.,    2.0,   0.97, -0.0075, -0.010,  0.015,  -0.14,  -0.15, -0.093, 
   16.,    1.0,   0.98, -0.056,  0.019, 0.0077, -0.068, -0.079, -0.031, 
   18.,    2.0,   0.94,  0.029, 0.0030,  0.034,  -0.11,  -0.12, -0.048, 
   79.,    1.0,   0.88, -0.016, -0.045, -0.070,  0.032,  0.028,  0.017, 
   83.,    0.0,   0.79, 0.0010,  0.018, -0.0059,  0.078,  0.074,  0.050, 
   6.0,    2.0,   0.97,  0.011, -0.025, -0.014,  -0.14,  -0.15, -0.071, 
   6.0,    2.0,   0.97,  0.011, -0.025, -0.014,  -0.14,  -0.15, -0.071, 
   23.,    1.0,   0.95, -0.014,  0.046,  0.066, -0.041, -0.051, -0.016, 
   40.,    0.0,   0.86, 0.0084,  0.043, -0.0056, 0.0098, 0.0063,  0.024, 
   69.,    2.0,   0.75,    0.0,  0.087, -0.064,  0.083,  0.078,  0.016, 
   55.,    1.0,   0.94, -0.054, -0.095, -0.077, -0.024, -0.034, -0.034, 
   32.,    2.0,   0.89, -0.038, -0.079, -0.021, -0.059, -0.067, -0.032, 
   98.,    1.0,   0.89,  -0.14, -0.0030,   0.15,  0.023,  0.019, -0.030, 
   26.,    1.0,   0.90, 0.0010, -0.028, -0.0024,  0.015,  0.011,  0.063, 
   31.,    0.0,   0.88,  0.046,   0.12,   0.43, -0.0071, -0.014,  0.057, 
   17.,    2.0,   0.96, 0.0025,  0.010,  0.030,  -0.13,  -0.14, -0.083, 
   62.,    1.0,   0.85,  0.029,  0.046, 0.0089,  0.060,  0.055,  0.057, 
   21.,    0.0,   0.99, -0.097, -0.090,  -0.12,  -0.12,  -0.13, -0.053, 
   51.,    0.0,   0.85,  0.022, -0.042, -0.0056,  0.025,  0.021,  0.018, 
   9.0,    0.0,   0.98, -0.049, -0.032,   0.18,  -0.11,  -0.12, -0.045, 
   20.,    0.0,   0.94,  0.018, 0.0010,  0.015, -0.074, -0.079, -0.015, 
   44.,    2.0,   0.83,  0.025,  0.037,  0.046, 0.0046, -0.0040, -0.0060, 
   73.,    2.0,   0.78, -0.026,  0.085, -0.087,  0.055,  0.050, -0.0029, 
   12.,    1.0,    1.0, -0.097, -0.019,   0.23, -0.088, -0.098, -0.048, 
   81.,    0.0,   0.74,  0.063,   0.18,  0.041,   0.13,   0.12,  0.064, 
   67.,    0.0,   0.85, -0.059, -0.069, -0.012,  0.018,  0.015, -0.028, 
   21.,    2.0,    1.0, -0.015, -0.098,  0.040,  -0.17,  -0.17, -0.073, 
   99.,    0.0,   0.82,  -0.12,  0.029,  0.084,  0.053,  0.049, 0.0019, 
   92.,    2.0,   0.62,   0.13, -0.0080,  -0.26,   0.22,   0.21,   0.13, 
   10.,    1.0,   0.98, -0.042, -0.0040, -0.015, -0.072, -0.083, -0.036, 
   12.,    1.0,    1.0, -0.097, -0.019,   0.23, -0.088, -0.098, -0.048, 
   37.,    0.0,   0.84,  0.031, -0.032, -0.024,  0.033,  0.029,  0.049, 
   79.,    2.0,   0.69,  0.058,   0.19,  -0.35,   0.14,   0.13,  0.081, 
   33.,    0.0,   0.88,  0.052,  0.037,  0.061, -0.0050, -0.011,  0.071, 
   90.,    1.0,   0.84, -0.011, -0.0070,   0.20,  0.071,  0.066,  0.051, 
   15.,    2.0,   0.95,  0.036,  0.025,  0.010,  -0.12,  -0.12, -0.046, 
   91.,    1.0,   0.82,  0.033,  0.068,  0.038,  0.091,  0.087,  0.068, 
   75.,    1.0,   0.83,  0.053,  0.091, -0.046,  0.084,  0.080,  0.063, 
   28.,    0.0,   0.91,  0.016, -0.037,  0.048, -0.042, -0.048,  0.033, 
   7.0,    0.0,    1.0, -0.055, -0.055, -0.026,  -0.13,  -0.14, -0.074, 
   1.0,    1.0,    1.0, 0.0040,  -0.15, -0.079, -0.084, -0.094, -0.038, 
   92.,    1.0,   0.92,  -0.17, -0.0040, -0.029, -0.0022, -0.013, -0.031, 
   91.,    1.0,   0.82,  0.033,  0.068,  0.038,  0.091,  0.087,  0.068, 
   27.,    2.0,    1.0, -0.041,    0.0,  -0.14,  -0.17,  -0.18,  -0.24, 
   75.,    0.0,   0.81, -0.017,  0.018,  0.021,  0.060,  0.056,  0.043, 
   66.,    1.0,   0.96, -0.087,  -0.16, -0.056, -0.052, -0.062, -0.065, 
   5.0,    2.0,   0.98, -0.021, -0.024, -0.043,  -0.15,  -0.16,  -0.10, 
   1.0,    2.0,    1.0, -0.038, -0.077, -0.026,  -0.17,  -0.18,  -0.11, 
   10.,    0.0,   0.96, -0.0026, -0.023,  0.011, -0.095,  -0.10, -0.037, 
   34.,    2.0,   0.90, -0.047, -0.038, 0.0069, -0.068, -0.076, -0.069, 
   16.,    2.0,   0.97, -0.0075, -0.010,  0.015,  -0.14,  -0.15, -0.093, 
   25.,    2.0,   0.92, -0.069,  0.078,  -0.47, -0.090, -0.098, -0.068, 
   23.,    1.0,   0.95, -0.014,  0.046,  0.066, -0.041, -0.051, -0.016, 
   73.,    1.0,   0.84,  0.041,  0.095,  0.050,  0.072,  0.067,  0.058, 
   91.,    0.0,   0.81, -0.013,  0.018,  0.030,  0.065,  0.061, 0.0094, 
   73.,    1.0,   0.84,  0.041,  0.095,  0.050,  0.072,  0.067,  0.058, 
   93.,    1.0,   0.85, -0.014,  0.031,  0.074,  0.059,  0.054,  0.045, 
   13.,    0.0,   0.95,  0.011,  0.019,  0.042, -0.081, -0.087, -0.016, 
   92.,    2.0,   0.62,   0.13, -0.0080,  -0.26,   0.22,   0.21,   0.13, 
   26.,    2.0,    1.0,  -0.15,  -0.32,  -0.25,  -0.17,  -0.18,  -0.14, 
   61.,    2.0,   0.78, -0.026,  -0.13, -0.086,  0.057,  0.052, -0.0077, 
   31.,    1.0,   0.90, 0.0030, -0.033,  0.068,  0.017,  0.013,  0.058, 
   4.0,    2.0,    1.0, -0.038, -0.092, -0.054,  -0.17,  -0.18,  -0.13, 
   51.,    0.0,   0.85,  0.022, -0.042, -0.0056,  0.025,  0.021,  0.018, 
   47.,    2.0,   0.71,   0.25,   0.22,   0.21,   0.13,   0.12,   0.16, 
   6.0,    0.0,   0.97, -0.0078, -0.028, 0.0039,  -0.10,  -0.11, -0.038, 
   28.,    1.0,   0.87,  0.029,  0.028,  0.038,  0.044,  0.039,  0.092, 
   77.,    0.0,   0.81, -0.019,  0.016,  0.041,  0.058,  0.054,  0.028, 
   19.,    2.0,   0.92,  0.061,  0.077,  0.063, -0.091, -0.099, -0.032, 
   36.,    0.0,   0.90, -0.034, -0.043, -0.047, -0.033, -0.040, -0.021, 
   16.,    0.0,   0.94,  0.020,  0.028,  0.011, -0.071, -0.077, -0.011, 
   12.,    1.0,    1.0, -0.097, -0.019,   0.23, -0.088, -0.098, -0.048, 
   19.,    1.0,    1.0, -0.060, -0.046, -0.062, -0.088, -0.098, -0.062, 
   94.,    1.0,   0.77,   0.11,   0.11,  0.098,   0.14,   0.14,   0.14, 
   96.,    1.0,   0.89,  -0.14,  0.076,  0.076,  0.026,  0.022, -0.030, 
   55.,    0.0,   0.83, -0.018, -0.013, -0.057,  0.037,  0.033,  0.011, 
   1.0,    1.0,    1.0, 0.0040,  -0.15, -0.079, -0.084, -0.094, -0.038, 
   31.,    2.0,   0.97,  -0.12,  -0.20,  -0.27,  -0.14,  -0.15,  -0.14, 
   1.0,    2.0,    1.0, -0.038, -0.077, -0.026,  -0.17,  -0.18,  -0.11, 
   64.,    2.0,   0.76,  0.043,  0.057,  0.021,  0.073,  0.068,  0.035, 
   7.0,    0.0,    1.0, -0.055, -0.055, -0.026,  -0.13,  -0.14, -0.074, 
   63.,    1.0,   0.90, -0.020,    0.0, -0.0073,  0.016,  0.012, 0.00060, 
   97.,    0.0,   0.81,  -0.11,  0.011,  0.072,  0.062,  0.057, -0.038, 
   63.,    0.0,   0.86, -0.060, -0.0073, -0.034,  0.014,  0.010, -0.021, 
   21.,    2.0,    1.0, -0.015, -0.098,  0.040,  -0.17,  -0.17, -0.073, 
   56.,    2.0,   0.90,  -0.30,  -0.18,  -0.20, -0.066, -0.074,  -0.18, 
   25.,    0.0,   0.92,  0.028,  0.049,  0.047, -0.047, -0.053, -0.0077, 
   85.,    1.0,   0.89, -0.035, -0.036, -0.0073,  0.023,  0.019, -0.023, 
   40.,    1.0,   0.93, -0.051,  0.032, -0.093, -0.022, -0.032, -0.0098, 
   83.,    0.0,   0.79, 0.0010,  0.018, -0.0059,  0.078,  0.074,  0.050, 
   2.0,    2.0,   0.99, -0.0020,  0.014, -0.0061,  -0.16,  -0.16, -0.088, 
   55.,    2.0,   0.77,  0.030,  -0.17,  -0.10,  0.060,  0.055, 0.0070, 
   68.,    0.0,   0.89,  -0.13,  -0.16,  -0.20, -0.024, -0.030, -0.097, 
